Selection	Association Name	Association Type	Significance
RIT1	SKP1 protein, S cerevisiae	Chemical	2.24E-4
RIT1	Cullin-2	Chemical	2.24E-4
RIT1	thermostable lipase	Chemical	2.26E-4
RIT1	Ris2 protein, mouse	Chemical	2.46E-4
RIT1	NEDD8 Activating Enzyme	Chemical	2.83E-4
RIT1	BMS204352	Chemical	3.21E-4
RIT1	Allophanate Hydrolase	Chemical	3.28E-4
RIT1	3,4-dihydroxy-2-butanone	Chemical	3.43E-4
RIT1	KdpD protein, E coli	Chemical	3.5E-4
RIT1	RIN4 protein, Arabidopsis	Chemical	3.58E-4
RIT1	Intramolecular Transferases	Chemical	3.69E-4
RIT1	RPB1 protein, S cerevisiae	Chemical	3.95E-4
RIT1	Licensing Factor	Chemical	4.22E-4
RIT1	EDNRB protein, human	Chemical	4.33E-4
RIT1	BES1 protein, Arabidopsis	Chemical	4.4E-4
RIT1	IRT1 protein, Arabidopsis	Chemical	4.7E-4
RIT1	GL2 protein, Arabidopsis	Chemical	4.77E-4
RIT1	CDC4 protein, S cerevisiae	Chemical	4.85E-4
RIT1	Cell Cycle Proteins	Chemical	4.88E-4
RIT1	Cyclophilins	Chemical	4.91E-4
RIT1	Retinoblastoma-Binding Protein 7	Chemical	4.92E-4
RIT1	ubiquitin-conjugating enzyme UBC4	Chemical	5.0E-4
RIT1	Tyrosine-Protein Phosphatase Non-Receptor Type 11	Chemical	5.08E-4
RIT1	RAL Guanine Nucleotide Dissociation Stimulator	Chemical	5.11E-4
RIT1	1-deoxylulose 5-phosphate	Chemical	5.37E-4
RIT1	CDC34 protein, S cerevisiae	Chemical	5.74E-4
RIT1	GTPase	Chemical	6.07E-4
RIT1	FET3 protein, S cerevisiae	Chemical	6.86E-4
RIT1	chloroplast transit peptides	Chemical	7.16E-4
RIT1	4-nitroquinolone-1-oxide	Chemical	7.61E-4
RIT1	TraI protein, E coli	Chemical	8.13E-4
RIT1	Ligand Binding Protein	Chemical	8.18E-4
RIT1	AP20187	Chemical	8.28E-4
RIT1	Cyclin-Dependent Kinase Inhibitor 1B	Chemical	9.48E-4
RIT1	I Kappa B	Chemical	9.93E-4
RIT1	Peptidylprolyl Isomerase	Chemical	0.00101
RIT1	Riboflavin Synthase	Chemical	0.00132
RIT1	tacrolimus binding protein 4	Chemical	0.00138
RIT1	Riboswitch	Chemical	0.0014
RIT1	homeobox A1 protein	Chemical	0.0014
RIT1	marinobufagenin	Chemical	0.00146
RIT1	DNA Binding Protein	Chemical	0.00153
RIT1	Monomeric GTP-Binding Proteins	Chemical	0.00153
RIT1	Protein	Chemical	0.0016
RIT1	4-hydroxymercuribenzoate	Chemical	0.00165
RIT1	Multiprotein Complexes	Chemical	0.00181
RIT1	CRY1 protein, Arabidopsis	Chemical	0.0019
RIT1	coronin proteins	Chemical	0.00197
RIT1	RNA, Small Interfering	Chemical	0.0021
RIT1	lumazine	Chemical	0.00212
RIT1	Ribosomal Protein S6 Kinase Alpha-5	Chemical	0.00212
RIT1	raf Kinases	Chemical	0.00224
RIT1	Proteasome Endopeptidase Complex	Chemical	0.00234
RIT1	Ribulosephosphates	Chemical	0.00236
RIT1	Adenovirus E4 Proteins	Chemical	0.00239
RIT1	Peroxiredoxin III	Chemical	0.00241
RIT1	E2F Transcription Factors	Chemical	0.00242
RIT1	GTP Cyclohydrolase	Chemical	0.00246
RIT1	RNA, Transfer, Met	Chemical	0.00275
RIT1	ferric citrate iron reductase	Chemical	0.00288
RIT1	nodulin	Chemical	0.00301
RIT1	Pentosyltransferases	Chemical	0.00302
RIT1	DNA Replication Licensing Factor MCM2	Chemical	0.00306
RIT1	laminin 1	Chemical	0.00307
RIT1	Yeast	Chemical	0.0031
RIT1	Geminin	Chemical	0.00319
RIT1	Minichromosome Maintenance Proteins	Chemical	0.00332
RIT1	Ring Finger Domain	Chemical	0.00347
RIT1	Phytochrome A	Chemical	0.00353
RIT1	DNA Helicase	Chemical	0.00371
RIT1	Saccharomyces cerevisiae Proteins	Chemical	0.00374
RIT1	CDK1 protein, human	Chemical	0.00378
RIT1	Transcription Factor	Chemical	0.00379
RIT1	Arabidopsis Proteins	Chemical	0.00386
RIT1	E1B Protein	Chemical	0.0041
RIT1	Cyclin	Chemical	0.00412
RIT1	Anesthetics, Combined	Chemical	0.00413
RIT1	Flavin Mononucleotide	Chemical	0.00415
RIT1	Hydroxymercuribenzoates	Chemical	0.00422
RIT1	AURKA protein, human	Chemical	0.00428
RIT1	VDJ Recombinases	Chemical	0.00434
RIT1	Survival of Motor Neuron 2 Protein	Chemical	0.0045
RIT1	Intracellular Signaling Peptides and Proteins	Chemical	0.00458
RIT1	GTP	Chemical	0.00462
RIT1	Signal Transducer and Activator of Transcription 2	Chemical	0.00468
RIT1	Proto-Oncogene Proteins p21(ras)	Chemical	0.0048
RIT1	DNA Repair Protein Complementing XP-A Cells	Chemical	0.00495
RIT1	serotonin 7 receptor	Chemical	0.00525
RIT1	Phytochrome B	Chemical	0.00532
RIT1	Elongation Factor 1	Chemical	0.00545
RIT1	FMN Reductase	Chemical	0.00568
RIT1	FK506 Binding Protein	Chemical	0.00577
RIT1	Multienzyme Complexes	Chemical	0.00584
RIT1	Serine/Threonine-Protein Kinase mTOR	Chemical	0.00595
RIT1	Dual Specificity Mitogen-Activated Protein Kinase Kinase 1	Chemical	0.006
RIT1	S-layer proteins	Chemical	0.00636
RIT1	Ornithine-Oxo-Acid Transaminase	Chemical	0.00647
RIT1	MCL1 protein, human	Chemical	0.00648
RIT1	SOXB1 Transcription Factors	Chemical	0.00656
RIT1	lipoarabinomannan	Chemical	0.00695
RIT1	Transcription Factor Dp-1	Chemical	0.00726
RIT1	Protein Kinase	Chemical	0.00731
RIT1	ETS Domain-Containing Protein Elk-1	Chemical	0.00731
RIT1	RAF Proto-Oncogene Serine/Threonine-Protein Kinase	Chemical	0.00734
RIT1	Cyclophilin A	Chemical	0.00743
RIT1	Retinoblastoma-Binding Protein 1	Chemical	0.00747
RIT1	Macromolecular Substances	Chemical	0.00755
RIT1	Proteasome	Chemical	0.00764
RIT1	Phytochelatins	Chemical	0.00776
RIT1	Plant Proteins	Chemical	0.00779
RIT1	Cysteine Endopeptidases	Chemical	0.00785
RIT1	Tumor Suppressor Protein	Chemical	0.00785
RIT1	Origin Recognition Complex	Chemical	0.00792
RIT1	Survival of Motor Neuron 1 Protein	Chemical	0.00792
RIT1	Membrane Transport Modulators	Chemical	0.00807
RIT1	Fibroblast Growth Factor 8	Chemical	0.00843
RIT1	Histone H2B	Chemical	0.00847
RIT1	Mitogen-Activated Protein Kinase	Chemical	0.00851
RIT1	Aurora Kinase A	Chemical	0.00855
RIT1	Nucleocytoplasmic Transport Proteins	Chemical	0.00871
RIT1	Bufanolides	Chemical	0.00908
RIT1	phytoalexins	Chemical	0.00911
RIT1	Small Interfering RNA	Chemical	0.00934
RIT1	Amino Acid Isomerases	Chemical	0.00964
RIT1	p38 Mitogen-Activated Protein Kinases	Chemical	0.00973
RIT1	G1/S-Specific Cyclin-D3	Chemical	0.00978
RIT1	Protein Kinase B	Chemical	0.00983
RIT1	Nuclear Matrix-Associated Proteins	Chemical	0.01
RIT1	ran GTP-Binding Protein	Chemical	0.01
RIT1	DNA Helicases	Chemical	0.0101
RIT1	Tumor Suppressor Proteins	Chemical	0.0103
RIT1	Chloroplast Proteins	Chemical	0.0103
RIT1	Isomerases	Chemical	0.0104
RIT1	Nucleotide	Chemical	0.0106
RIT1	Antigens, Nuclear	Chemical	0.0106
RIT1	Insulin Receptor Substrate Proteins	Chemical	0.0106
RIT1	Ribosomal Protein S6 Kinases, 90-kDa	Chemical	0.011
RIT1	Periostin	Chemical	0.0111
RIT1	Mitogen-Activated Protein Kinases	Chemical	0.0112
RIT1	Oncogene Proteins	Chemical	0.0112
RIT1	DNA Repair Enzymes	Chemical	0.0115
RIT1	Cyclin-Dependent Kinase	Chemical	0.0117
RIT1	mTORC2	Chemical	0.0117
RIT1	Conserved Helix-Loop-Helix Ubiquitous Kinase	Chemical	0.0118
RIT1	RNA Polymerase II	Chemical	0.0119
RIT1	Isomerase	Chemical	0.012
RIT1	Cellular Tumor Antigen p53	Chemical	0.0122
RIT1	Brassinosteroids	Chemical	0.0123
RIT1	Proto-Oncogene Proteins c-jun	Chemical	0.0125
RIT1	Recombinant Fusion Proteins	Chemical	0.0126
RIT1	Receptors, Vasoactive Intestinal Peptide	Chemical	0.0126
RIT1	26S ATP-Dependent Proteasome	Chemical	0.0127
RIT1	Recombinant Proteins	Chemical	0.0128
RIT1	Mitogen-Activated Protein Kinase Kinase	Chemical	0.013
RIT1	4-Nitroquinoline-1-Oxide	Chemical	0.0131
RIT1	GTP-Binding Protein alpha Subunits	Chemical	0.0131
RIT1	Mitogen-Activated Protein Kinase 8	Chemical	0.0137
RIT1	G Protein	Chemical	0.0138
RIT1	Interferon Regulatory Factor 1	Chemical	0.0138
RIT1	rho GTP-Binding Proteins	Chemical	0.0144
RIT1	Kinesin	Chemical	0.0145
RIT1	Small Molecule	Chemical	0.0146
RIT1	Endothelial PAS Domain-Containing Protein 1	Chemical	0.0148
RIT1	Lamin Type A	Chemical	0.0153
RIT1	Proto-Oncogene Proteins B-raf	Chemical	0.0161
RIT1	T-Antigen	Chemical	0.0166
RIT1	Helicase	Chemical	0.0167
RIT1	Von Hippel-Lindau Tumor Suppressor Protein	Chemical	0.0167
RIT1	Fenoterol	Chemical	0.0168
RIT1	Azoxymethane	Chemical	0.0168
RIT1	Cyclin-Dependent Kinase-Like 2	Chemical	0.0168
RIT1	Amino Acids, Acidic	Chemical	0.0169
RIT1	Cryptochromes	Chemical	0.017
RIT1	benzyloxycarbonylleucyl-leucyl-leucine aldehyde	Chemical	0.0172
RIT1	T-DNA	Chemical	0.0174
RIT1	Nuclear Protein	Chemical	0.0175
RIT1	Vitamin D-Binding Protein	Chemical	0.0175
RIT1	Cyclin D1	Chemical	0.0176
RIT1	Pentosephosphates	Chemical	0.0179
RIT1	RNA Polymerase I	Chemical	0.0179
RIT1	18S Ribosomal RNA	Chemical	0.0181
RIT1	Serine/Threonine-Protein Kinase PAK 1	Chemical	0.0184
RIT1	Homeodomain Proteins	Chemical	0.0185
RIT1	Quinuclidines	Chemical	0.0185
RIT1	RNA Binding Protein	Chemical	0.0186
RIT1	Endothelin B Receptor	Chemical	0.0186
RIT1	Ribosomal Protein S6	Chemical	0.0188
RIT1	Beta Catenin	Chemical	0.0189
RIT1	Large-Conductance Calcium-Activated Potassium Channels	Chemical	0.0191
RIT1	Transcription Factor E2F1	Chemical	0.0195
RIT1	Kinase	Chemical	0.0198
RIT1	Co-Repressor Proteins	Chemical	0.02
RIT1	Induced Myeloid Leukemia Cell Differentiation Protein Mcl-1	Chemical	0.0201
RIT1	gibberellic acid	Chemical	0.0204
RIT1	DNA Primers	Chemical	0.0207
RIT1	Glyceryl Trioleate	Chemical	0.0207
RIT1	Enzyme	Chemical	0.0208
RIT1	Messenger RNA	Chemical	0.0209
RIT1	Terpene	Chemical	0.0209
RIT1	Peanut Agglutinin	Chemical	0.0212
RIT1	mTOR Inhibitor	Chemical	0.0212
RIT1	Trinitrobenzenesulfonic Acid	Chemical	0.0214
RIT1	Iron-Binding Proteins	Chemical	0.0217
RIT1	Cysteine Proteinase	Chemical	0.022
RIT1	Anesthetics, General	Chemical	0.0223
RIT1	Cysteine	Chemical	0.0226
RIT1	Ribonucleic Acid	Chemical	0.0229
RIT1	DNA	Chemical	0.023
RIT1	Exons	Chemical	0.0232
RIT1	Heat Shock 27 kD Protein 1	Chemical	0.0234
RIT1	Dietary Sodium	Chemical	0.0235
RIT1	Peptidase	Chemical	0.024
RIT1	Cyclin-Dependent Kinases	Chemical	0.024
RIT1	GDP	Chemical	0.0244
RIT1	Cytidine Monophosphate	Chemical	0.0244
RIT1	Cyclin-Dependent Kinase Inhibitor 1	Chemical	0.0245
RIT1	Bacterial Artificial Chromosome	Chemical	0.0247
RIT1	Anesthetics, Intravenous	Chemical	0.0248
RIT1	Eukaryotic Translation Initiation Factor 2 Subunit 1	Chemical	0.0257
RIT1	Green Fluorescent Proteins	Chemical	0.0262
RIT1	DNA, Ribosomal	Chemical	0.0263
RIT1	Cell Division Control Protein 42 Homolog	Chemical	0.0263
RIT1	Genomic DNA	Chemical	0.0277
RIT1	Hypoxia-Inducible Factor 1-Alpha	Chemical	0.0283
RIT1	Actinin	Chemical	0.0284
RIT1	Muscle Relaxant	Chemical	0.0287
RIT1	Leupeptins	Chemical	0.0295
RIT1	Indoleacetic Acids	Chemical	0.0298
RIT1	Bacterial Protein	Chemical	0.0299
RIT1	Sirtuins	Chemical	0.0299
RIT1	cDNA	Chemical	0.03
RIT1	Adaptor Proteins, Signal Transducing	Chemical	0.03
RIT1	Pyrimidine Dimers	Chemical	0.03
RIT1	Basic-Leucine Zipper Transcription Factors	Chemical	0.0303
RIT1	Signal Transducer and Activator of Transcription 3	Chemical	0.0304
RIT1	Codon, Nonsense	Chemical	0.0306
RIT1	Phytochrome	Chemical	0.0306
RIT1	Cyclin B1	Chemical	0.0314
RIT1	Ribosomal Protein S6 Kinases	Chemical	0.032
RIT1	Muscle Protein	Chemical	0.033
RIT1	Cyclin-Dependent Kinase Inhibitor	Chemical	0.0338
RIT1	Dual Specificity Mitogen-Activated Protein Kinase Kinase 4	Chemical	0.0339
RIT1	Amino Acids, Basic	Chemical	0.0339
RIT1	Gibberellins	Chemical	0.0341
RIT1	Ribosomal Protein S6 Kinases, 70-kDa	Chemical	0.0346
RIT1	Caldesmon	Chemical	0.0351
RIT1	Cyclin-Dependent Kinase 2	Chemical	0.0352
RIT1	Piperidines	Chemical	0.0353
RIT1	NAD(P)H Dehydrogenase (Quinone)	Chemical	0.0354
RIT1	Nucleocapsid	Chemical	0.0355
RIT1	Ammonium Acetate	Chemical	0.0364
RIT1	Deacetylase	Chemical	0.0372
RIT1	Element	Chemical	0.0382
RIT1	Ras-Related C3 Botulinum Toxin Substrate 1	Chemical	0.0384
RIT1	MEK Inhibitor PD-98059	Chemical	0.0388
RIT1	Introns	Chemical	0.0389
RIT1	Amino Acid	Chemical	0.039
RIT1	Peroxiredoxin-4	Chemical	0.039
RIT1	Mevalonic Acid	Chemical	0.0395
RIT1	alpha-Macroglobulins	Chemical	0.0395
RIT1	Peptones	Chemical	0.04
RIT1	Chromatin	Chemical	0.0412
RIT1	Soybean Oil	Chemical	0.042
RIT1	T-Cell Specific Surface Glycoprotein CD28	Chemical	0.042
RIT1	Mercuric Chloride	Chemical	0.0425
RIT1	Beta-Adrenergic Agonist	Chemical	0.0433
RIT1	Cyclin-Dependent Kinase 1	Chemical	0.0434
RIT1	Insulin Receptor	Chemical	0.0436
RIT1	Cromolyn Sodium	Chemical	0.0437
RIT1	Signal Transducer and Activator of Transcription 1-alpha/beta	Chemical	0.0438
RIT1	Aldehyde Reductase	Chemical	0.0455
RIT1	Hepatocyte Growth Factor Receptor	Chemical	0.0455
RIT1	Sulfhydryl Reagents	Chemical	0.046
RIT1	Escherichia coli Proteins	Chemical	0.0467
RIT1	Terpene Compound	Chemical	0.0468
RIT1	Pyruvate	Chemical	0.0473
RIT1	E3 Ubiquitin-Protein Ligase MDM2	Chemical	0.0477
RIT1	Tumor Necrosis Factor Ligand Superfamily Member 10	Chemical	0.0478
RIT1	Repressor Proteins	Chemical	0.0495
RIT1	Mutant Proteins	Chemical	0.0497
RIT1	RNA-Directed RNA Polymerase	Chemical	0.0499
RIT1	Histone	Chemical	0.0506
RIT1	Drugs, Investigational	Chemical	0.051
RIT1	Caspase Inhibitors	Chemical	0.0524
RIT1	T-Cell Receptor Gamma-Delta	Chemical	0.0527
RIT1	Pentose	Chemical	0.0529
RIT1	Transcript	Chemical	0.053
RIT1	Heat Shock Protein	Chemical	0.053
RIT1	Arginase-1	Chemical	0.0537
RIT1	Peptide Elongation Factors	Chemical	0.0541
RIT1	Trans-Activators	Chemical	0.0558
RIT1	Nerve Tissue Proteins	Chemical	0.0568
RIT1	Receptors, Transforming Growth Factor beta	Chemical	0.0576
RIT1	Ethylenes	Chemical	0.0577
RIT1	Recombinant Nerve Growth Factor	Chemical	0.0581
RIT1	Guanosine 5'-O-(3-Thiotriphosphate)	Chemical	0.0584
RIT1	Wortmannin	Chemical	0.0584
RIT1	Antisense RNA	Chemical	0.0584
RIT1	Viral Protein	Chemical	0.0585
RIT1	Luciferase	Chemical	0.0588
RIT1	GTPase-Activating Protein	Chemical	0.0621
RIT1	DNA Insertion Elements	Chemical	0.0626
RIT1	DNA Probes	Chemical	0.063
RIT1	Nitric Oxide Synthase, Inducible	Chemical	0.0639
RIT1	Proto-Oncogene Proteins	Chemical	0.065
RIT1	Insulin-Like Growth Factor 1 Receptor	Chemical	0.0651
RIT1	Cysteine Proteinase Inhibitors	Chemical	0.0652
RIT1	Guanine Nucleotides	Chemical	0.0665
RIT1	Aptamers, Nucleotide	Chemical	0.0669
RIT1	Recombinases	Chemical	0.067
RIT1	Proteasome Inhibitor	Chemical	0.0694
RIT1	Interleukin-10	Chemical	0.0705
RIT1	Nitrogen Isotopes	Chemical	0.0708
RIT1	Teratogens	Chemical	0.0716
RIT1	H-2 Antigens	Chemical	0.072
RIT1	Potassium Channel Blockers	Chemical	0.0723
RIT1	Protein Subunit	Chemical	0.0735
RIT1	Sialoglycoproteins	Chemical	0.0751
RIT1	Nuclear Factor Erythroid 2-Related Factor 2	Chemical	0.0767
RIT1	Guanine Nucleotide Exchange Factor	Chemical	0.0769
RIT1	Ceruloplasmin	Chemical	0.077
RIT1	Methyl Ethers	Chemical	0.0772
RIT1	Oncoprotein	Chemical	0.0773
RIT1	Receptors, Metabotropic Glutamate	Chemical	0.0783
RIT1	Retinoblastoma-Associated Protein	Chemical	0.0794
RIT1	Elements	Chemical	0.0799
RIT1	Small Molecule Libraries	Chemical	0.0813
RIT1	DNA, Intergenic	Chemical	0.0816
RIT1	Naphthalene	Chemical	0.0826
RIT1	Cation Transport Proteins	Chemical	0.0829
RIT1	Neoplasm Proteins	Chemical	0.0834
RIT1	Glutathione S-Transferase	Chemical	0.0838
RIT1	Ligand	Chemical	0.0841
RIT1	Viral Proteins	Chemical	0.0864
RIT1	Vitamin D3 Receptor	Chemical	0.0869
RIT1	Transfer RNA	Chemical	0.0877
RIT1	Polymerase	Chemical	0.0897
RIT1	Cyclosporins	Chemical	0.0913
RIT1	Citric Acid Monohydrate	Chemical	0.0917
RIT1	cAMP Responsive Element Binding Protein	Chemical	0.0919
RIT1	Sodium, Dietary	Chemical	0.0922
RIT1	Cellulase	Chemical	0.0923
RIT1	Antimetabolite	Chemical	0.0924
RIT1	Phosphatidylinositol 3-Kinases	Chemical	0.0948
RIT1	Acetyl Coenzyme A	Chemical	0.0948
RIT1	NF-kB	Chemical	0.0959
RIT1	Chromatin Structure	Chemical	0.0962
RIT1	Histone H3	Chemical	0.097
RIT1	Growth Medium	Chemical	0.0979
RIT1	Heme Oxygenase-1	Chemical	0.1
RIT1	Protein Tyrosine Kinase	Chemical	0.101
RIT1	5-Hydroxyindoleacetic Acid	Chemical	0.102
RIT1	Metallothionein	Chemical	0.102
RIT1	Chromosomal Proteins, Non-Histone	Chemical	0.102
RIT1	Anti-Asthmatic Agents	Chemical	0.102
RIT1	Isozyme	Chemical	0.103
RIT1	Caenorhabditis elegans Proteins	Chemical	0.105
RIT1	Heterochromatin	Chemical	0.108
RIT1	DNA, Neoplasm	Chemical	0.116
RIT1	Glutathione Reductase	Chemical	0.116
RIT1	Interleukin-13	Chemical	0.116
RIT1	Transferase	Chemical	0.117
RIT1	Calcineurin	Chemical	0.122
RIT1	Growth Factor	Chemical	0.123
RIT1	Oxygen Radical	Chemical	0.125
RIT1	Basic Helix-Loop-Helix Transcription Factors	Chemical	0.126
RIT1	Fungal Proteins	Chemical	0.128
RIT1	Phosphatidylinositol 3 Kinase	Chemical	0.129
RIT1	Mitogen-Activated Protein Kinase 3	Chemical	0.13
RIT1	Methacrylates	Chemical	0.131
RIT1	Vasoactive Intestinal Peptide	Chemical	0.131
RIT1	Mitogen-Activated Protein Kinase 1	Chemical	0.133
RIT1	Prognostic Marker	Chemical	0.141
RIT1	Nucleosome	Chemical	0.142
RIT1	Plasmid	Chemical	0.143
RIT1	Interleukin-5	Chemical	0.144
RIT1	Diterpenes	Chemical	0.149
RIT1	Cell Extracts	Chemical	0.151
RIT1	Protein Isoforms	Chemical	0.153
RIT1	Transforming Growth Factor-Beta Superfamily	Chemical	0.158
RIT1	RNA, Neoplasm	Chemical	0.163
RIT1	Sesquiterpenes	Chemical	0.165
RIT1	Quinolones	Chemical	0.165
RIT1	Hemagglutinins	Chemical	0.166
RIT1	Transcription Factor AP-1	Chemical	0.167
RIT1	Recombinant Protein	Chemical	0.177
RIT1	Codon	Chemical	0.18
RIT1	DNA, Bacterial	Chemical	0.181
RIT1	Ribosomal Protein	Chemical	0.183
RIT1	IgE	Chemical	0.184
RIT1	Protein-Serine-Threonine Kinases	Chemical	0.184
RIT1	Receptors, Serotonin	Chemical	0.186
RIT1	Proliferating Cell Nuclear Antigen	Chemical	0.186
RIT1	Actin-Binding Protein	Chemical	0.19
RIT1	Mitogens	Chemical	0.198
RIT1	Deuterium	Chemical	0.2
RIT1	Naphthalenes	Chemical	0.205
RIT1	Luminescent Proteins	Chemical	0.205
RIT1	Pyrimidine	Chemical	0.206
RIT1	Biofuels	Chemical	0.206
RIT1	Phosphates	Chemical	0.209
RIT1	Serotonin	Chemical	0.219
RIT1	Ethylene	Chemical	0.228
RIT1	Free Radical Scavengers	Chemical	0.231
RIT1	Prostaglandin E2	Chemical	0.231
RIT1	Interferon	Chemical	0.244
RIT1	Plant Oils	Chemical	0.245
RIT1	Oxidants	Chemical	0.246
RIT1	Brain-Derived Neurotrophic Factor	Chemical	0.247
RIT1	Genetic Markers	Chemical	0.249
RIT1	Laminin	Chemical	0.25
RIT1	Serotonin Uptake Inhibitors	Chemical	0.254
RIT1	Receptor Tyrosine-Protein Kinase erbB-2	Chemical	0.257
RIT1	Adjuvant	Chemical	0.257
RIT1	Retinoic Acid	Chemical	0.26
RIT1	Ligands	Chemical	0.261
RIT1	ATPase	Chemical	0.263
RIT1	Enzyme Inhibitors	Chemical	0.265
RIT1	Ovalbumin	Chemical	0.266
RIT1	Microtubule Associated Protein	Chemical	0.274
RIT1	Interferons	Chemical	0.276
RIT1	Adenosine Cyclic 3',5'-Phosphate	Chemical	0.289
RIT1	Lipopolysaccharides	Chemical	0.293
RIT1	Water	Chemical	0.295
RIT1	Cytoskeletal Proteins	Chemical	0.304
RIT1	RNA, Bacterial	Chemical	0.309
RIT1	Vimentin	Chemical	0.31
RIT1	Trace Elements	Chemical	0.313
RIT1	Citrate	Chemical	0.316
RIT1	Chlorophyll	Chemical	0.321
RIT1	RNA, Viral	Chemical	0.325
RIT1	Catecholamine	Chemical	0.329
RIT1	Receptor Tyrosine Kinase	Chemical	0.335
RIT1	Sulfates	Chemical	0.343
RIT1	Hydrogen Peroxide	Chemical	0.344
RIT1	Protein Sorting Signals	Chemical	0.344
RIT1	Binding Sites	Chemical	0.35
RIT1	Neurotransmitter	Chemical	0.352
RIT1	Indicators and Reagents	Chemical	0.358
RIT1	Protein Precursors	Chemical	0.358
RIT1	Fibroblast Growth Factor	Chemical	0.36
RIT1	Myosins	Chemical	0.363
RIT1	Membrane Transport Proteins	Chemical	0.364
RIT1	Chelating Agent	Chemical	0.375
RIT1	Immunomodulating Agent	Chemical	0.387
RIT1	Insulin-Like Growth Factor	Chemical	0.388
RIT1	Lectin	Chemical	0.388
RIT1	Molecule	Chemical	0.394
RIT1	Inflammation Mediators	Chemical	0.4
RIT1	Proto-Oncogene Proteins c-bcl-2	Chemical	0.419
RIT1	Collagen Type I	Chemical	0.421
RIT1	Capsules	Chemical	0.427
RIT1	Chaperone	Chemical	0.428
RIT1	Corticosterone	Chemical	0.44
RIT1	MicroRNA	Chemical	0.441
RIT1	Cytochromes c	Chemical	0.443
RIT1	Oils	Chemical	0.465
RIT1	Cytokine	Chemical	0.468
RIT1	Adenylate Cyclase	Chemical	0.476
RIT1	Metal	Chemical	0.486
RIT1	Dextran 70	Chemical	0.487
RIT1	Hypnotics and Sedatives	Chemical	0.495
RIT1	Antigen-Antibody Complex	Chemical	0.496
RIT1	Cell Adhesion Molecules	Chemical	0.496
RIT1	Drosophila Proteins	Chemical	0.5
RIT1	Ion	Chemical	0.512
RIT1	Hydrolase	Chemical	0.519
RIT1	Oxidoreductases	Chemical	0.534
RIT1	Dust	Chemical	0.541
RIT1	Metals, Heavy	Chemical	0.556
RIT1	Thyroid-Stimulating Hormone	Chemical	0.558
RIT1	Xenograft	Chemical	0.562
RIT1	Glucose	Chemical	0.581
RIT1	Peptide Fragments	Chemical	0.606
RIT1	Interleukin-1 Beta	Chemical	0.637
RIT1	Drugs, Chinese Herbal	Chemical	0.656
RIT1	Phosphatidylinositol	Chemical	0.682
RIT1	Phosphoproteins	Chemical	0.74
RIT1	Protein Kinase Inhibitors	Chemical	0.759
RIT1	Insulin-Like Growth Factor I	Chemical	0.771
RIT1	Cadmium	Chemical	0.777
RIT1	Antigens, Neoplasm	Chemical	0.782
RIT1	Culture Media	Chemical	0.792
RIT1	Silicon	Chemical	0.797
RIT1	Pyrimidines	Chemical	0.806
RIT1	Drinking Water	Chemical	0.862
RIT1	Neuropeptide	Chemical	0.877
RIT1	Interleukin-4	Chemical	0.887
RIT1	Ammonia	Chemical	0.924
RIT1	Iodine Radioisotopes	Chemical	0.933
RIT1	Bacterial 16S RNA	Chemical	0.936
RIT1	Receptor	Chemical	1.0
RIT1	Pharmaceutical Preparations	Chemical	1.0
RIT1	Acid	Chemical	1.0
RIT1	Hormone	Chemical	1.0
RIT1	Antibiotic	Chemical	1.0
RIT1	Antibody	Chemical	1.0
RIT1	Peptides	Chemical	1.0
RIT1	Biological Markers	Chemical	1.0
RIT1	Oxygen	Chemical	1.0
RIT1	Antigen	Chemical	1.0
RIT1	Cytokines	Chemical	1.0
RIT1	Nitrogen	Chemical	1.0
RIT1	Sodium	Chemical	1.0
RIT1	Soil	Chemical	1.0
RIT1	Carbon	Chemical	1.0
RIT1	Tumor Necrosis Factor	Chemical	1.0
RIT1	Insulin	Chemical	1.0
RIT1	Antineoplastic Agent	Chemical	1.0
RIT1	Membrane Protein	Chemical	1.0
RIT1	Tumor Marker	Chemical	1.0
RIT1	Monoclonal Antibody	Chemical	1.0
RIT1	Agent	Chemical	1.0
RIT1	Food	Chemical	1.0
RIT1	Copper	Chemical	1.0
RIT1	l-Norepinephrine	Chemical	1.0
RIT1	Vitamin	Chemical	1.0
RIT1	Mineral	Chemical	1.0
RIT1	Cytochrome	Chemical	1.0
RIT1	Collagen	Chemical	1.0
RIT1	Flavonoids	Chemical	1.0
RIT1	Acids	Chemical	1.0
RIT1	Agar	Chemical	1.0
RIT1	Actin	Chemical	1.0
RIT1	Somatotropin	Chemical	1.0
RIT1	Polymer	Chemical	1.0
RIT1	Glycoprotein	Chemical	1.0
RIT1	Antioxidants	Chemical	1.0
RIT1	Carbon Isotopes	Chemical	1.0
RIT1	Anti-Inflammatory Agents	Chemical	1.0
RIT1	Protons	Chemical	1.0
RIT1	Allergens	Chemical	1.0
RIT1	IgG	Chemical	1.0
RIT1	Immunosuppressant	Chemical	1.0
RIT1	Superoxide Dismutase	Chemical	1.0
RIT1	Membrane Glycoproteins	Chemical	1.0
RIT1	Interleukin-1	Chemical	1.0
RIT1	Nitric Oxide Synthetase	Chemical	1.0
RIT1	Caspase	Chemical	1.0
RIT1	Caspase-3	Chemical	1.0
RIT1	Salt	Chemical	1.0
RIT1	Acetate	Chemical	1.0
RIT1	SCF ubiquitin ligase complex	Anatomy	2.63E-5
