Selection	Association Name	Association Type	Significance
BRAF	Cancer surgery	Procedure	1.0
BRAF	Diffusion weighted imaging	Procedure	1.0
BRAF	Sex determination analysis	Procedure	1.0
BRAF	Pharmacological studies	Procedure	1.0
BRAF	Functional imaging	Procedure	1.0
BRAF	Segmentectomy	Procedure	1.0
BRAF	Vitdit	Procedure	1.0
BRAF	Optical tweezers	Procedure	1.0
BRAF	Myoglobin measurement	Procedure	1.0
BRAF	Deoxypyridinoline measurement	Procedure	1.0
BRAF	Negative selection	Procedure	1.0
BRAF	CD19 expressing B cell count	Procedure	1.0
BRAF	Cell wash	Procedure	1.0
BRAF	CD40 measurement	Procedure	1.0
BRAF	Morphometric analysis	Procedure	1.0
BRAF	Complete blood count	Procedure	1.0
BRAF	Pharmacokinetic study	Procedure	1.0
BRAF	Rheumatoid factor measurement	Procedure	1.0
BRAF	Serial passage	Procedure	1.0
BRAF	Bioluminescence test	Procedure	1.0
BRAF	Drug measurement	Procedure	1.0
BRAF	Video microscopy	Procedure	1.0
BRAF	Neck surgery	Procedure	1.0
BRAF	Surveillance program	Procedure	1.0
BRAF	Dielectric spectroscopy	Procedure	1.0
BRAF	Multilocus sequence typing	Procedure	1.0
BRAF	Range of motion technique	Procedure	1.0
BRAF	Therapeutic drug monitoring	Procedure	1.0
BRAF	Surgical decompression	Procedure	1.0
BRAF	Nasogastric tube procedures	Procedure	1.0
BRAF	Early detection of colorectal cancer	Procedure	1.0
BRAF	Total abdominal hysterectomy	Procedure	1.0
BRAF	Total proctectomy	Procedure	1.0
BRAF	Video-assisted thoracic surgery	Procedure	1.0
BRAF	PUVA photochemotherapy	Procedure	1.0
BRAF	Fluorouracil/methotrexate/mitoxantrone protocol	Procedure	1.0
BRAF	Cisplatin/etoposide/methotrexate chemotherapy protocol	Procedure	1.0
BRAF	Methoxsalen with ultraviolet A therapy	Procedure	1.0
BRAF	Direct method	Procedure	1.0
BRAF	Conventional surgery	Procedure	1.0
BRAF	Neurostimulation procedures of spinal cord tissue	Procedure	1.0
BRAF	Creation of ileostomy	Procedure	1.0
BRAF	Lomustine/procarbazine/vincristine	Procedure	1.0
BRAF	Cisplatin/doxorubicin/ifosfamide protocol	Procedure	1.0
BRAF	Abdominoperineal resection	Procedure	1.0
BRAF	Doxorubicin/methotrexate/vinblastine	Procedure	1.0
BRAF	Antiandrogen therapy	Procedure	1.0
BRAF	Ethanol ablation therapy	Procedure	1.0
BRAF	Cisplatin/mitomycin/vindesine protocol	Procedure	1.0
BRAF	Protein-restricted diet	Procedure	1.0
BRAF	Segmental mastectomy	Procedure	1.0
BRAF	Creation of ventriculo-peritoneal shunt	Procedure	1.0
BRAF	Pericardiectomy	Procedure	1.0
BRAF	Micronucleus tests	Procedure	1.0
BRAF	Insertional mutagenesis	Procedure	1.0
BRAF	Homology modeling	Procedure	1.0
BRAF	Laboratory diagnosis	Procedure	1.0
BRAF	Genetic manipulation	Procedure	1.0
BRAF	Transabdominal ultrasound	Procedure	1.0
BRAF	Endoscopy of stomach	Procedure	1.0
BRAF	Diagnostic lumbar puncture	Procedure	1.0
BRAF	Upper GI series	Procedure	1.0
BRAF	Diagnostic techniques and procedures	Procedure	1.0
BRAF	Dynamic contrast-enhanced magnetic resonance imaging	Procedure	1.0
BRAF	Phage display	Procedure	1.0
BRAF	Cell culture system	Procedure	1.0
BRAF	High throughput screening	Procedure	1.0
BRAF	Perimetry	Procedure	1.0
BRAF	Time-lapse imaging	Procedure	1.0
BRAF	Transaminase assay	Procedure	1.0
BRAF	Partial wave spectroscopic microscopy	Procedure	1.0
BRAF	Biostatistics	Procedure	1.0
BRAF	Teaching rounds	Procedure	1.0
BRAF	Molecular probe techniques	Procedure	1.0
BRAF	Inhibin A assay	Procedure	1.0
BRAF	Micromanipulation	Procedure	1.0
BRAF	Comparative effectiveness research	Procedure	1.0
BRAF	Diagnostic imaging program	Procedure	1.0
BRAF	Serodiagnosis	Procedure	1.0
BRAF	Adherent culture	Procedure	1.0
BRAF	Denaturing gradient gel electrophoresis	Procedure	1.0
BRAF	Calcitriol measurement	Procedure	1.0
BRAF	Statistical technique	Procedure	1.0
BRAF	Interleukin 1 measurement	Procedure	1.0
BRAF	Cancer imaging program	Procedure	1.0
BRAF	Macrophage-derived chemokine measurement	Procedure	1.0
BRAF	CD40 ligand measurement	Procedure	1.0
BRAF	Pharmacovigilance	Procedure	1.0
BRAF	Interstitial collagenase	Procedure	1.0
BRAF	Concurrent chemoradiotherapy	Procedure	1.0
BRAF	Neutrophil count	Procedure	1.0
BRAF	Insulin treatment	Procedure	1.0
BRAF	Reverse genetics	Procedure	1.0
BRAF	Cohort analysis	Procedure	1.0
BRAF	Human genome project	Procedure	1.0
BRAF	Bioenergetics therapy	Procedure	1.0
BRAF	Quantitative data analysis	Procedure	1.0
BRAF	Applied research	Procedure	1.0
BRAF	Research funding	Procedure	1.0
BRAF	Organism modification	Procedure	1.0
BRAF	Functional activities	Procedure	1.0
BRAF	Genetic research	Procedure	1.0
BRAF	Subcellular fractionation	Procedure	1.0
BRAF	Optical trap	Procedure	1.0
BRAF	Patch clamp	Procedure	1.0
BRAF	Ligamentous articular strain technique	Procedure	1.0
BRAF	Labyrinth fenestration	Procedure	1.0
BRAF	Salpingectomy	Procedure	1.0
BRAF	Rrp	Procedure	1.0
BRAF	Orchidopexy	Procedure	1.0
BRAF	Therapeutic embolization	Procedure	1.0
BRAF	Ventriculostomy	Procedure	1.0
BRAF	Ablation techniques	Procedure	1.0
BRAF	Breast-conserving surgery	Procedure	1.0
BRAF	Periodontal treatment	Procedure	1.0
BRAF	Conformal radiotherapy	Procedure	1.0
BRAF	Palliative surgery	Procedure	1.0
BRAF	Active immunotherapy	Procedure	1.0
BRAF	Donor lymphocyte infusion	Procedure	1.0
BRAF	Psychosocial assessment	Procedure	1.0
BRAF	Invasive treatment	Procedure	1.0
BRAF	Mammoplasty	Procedure	1.0
BRAF	COB protocol	Procedure	1.0
BRAF	Intraperitoneal chemotherapy	Procedure	1.0
BRAF	Low sodium diet	Procedure	1.0
BRAF	Cyclophosphamide/methotrexate/prednisone/vincristine protocol	Procedure	1.0
BRAF	Antenatal screening procedures	Procedure	1.0
BRAF	Consolidation therapy	Procedure	1.0
BRAF	Continuous intravenous infusion	Procedure	1.0
BRAF	Rectum excision	Procedure	1.0
BRAF	Pericardiocentesis	Procedure	1.0
BRAF	Anterior temporal lobectomy	Procedure	1.0
BRAF	High-intensity focused ultrasound ablation	Procedure	1.0
BRAF	BEP protocol	Procedure	1.0
BRAF	Group reassurance	Procedure	1.0
BRAF	Cisplatin/etoposide/vindesine protocol	Procedure	1.0
BRAF	Cisplatin/ifosfamide/vincristine protocol	Procedure	1.0
BRAF	Habilitation	Procedure	1.0
BRAF	General hair removal epilation	Procedure	1.0
BRAF	Artery infusion	Procedure	1.0
BRAF	Shearing	Procedure	1.0
BRAF	Hepatic arterial infusion	Procedure	1.0
BRAF	Cyclophosphamide/doxorubicin/methotrexate/vincristine protocol	Procedure	1.0
BRAF	Laparoscopic adrenalectomy	Procedure	1.0
BRAF	Cyclophosphamide/fluorouracil/methotrexate protocol	Procedure	1.0
BRAF	Tegafur/uracil protocol	Procedure	1.0
BRAF	Additional surgical procedure	Procedure	1.0
BRAF	Concomitant therapy	Procedure	1.0
BRAF	Amsacrine/cytarabine/thioguanine protocol	Procedure	1.0
BRAF	Contralateral prophylactic mastectomy	Procedure	1.0
BRAF	Cyclophosphamide/doxorubicin/etoposide/prednisone/vincristine	Procedure	1.0
BRAF	Cyclophosphamide/interferon alfa/prednisone	Procedure	1.0
BRAF	Cyclophosphamide/etoposide/mitoxantrone	Procedure	1.0
BRAF	Radioimmunotherapy	Procedure	1.0
BRAF	Cisplatin/ifosfamide/mesna/mitomycin protocol	Procedure	1.0
BRAF	Pulmonary surgical procedures	Procedure	1.0
BRAF	Fine-needle biopsy	Procedure	1.0
BRAF	Bleomycin/dacarbazine/doxorubicin/vinblastine protocol	Procedure	1.0
BRAF	BEP regimen	Procedure	1.0
BRAF	Argon plasma coagulation	Procedure	1.0
BRAF	Confrontation	Procedure	1.0
BRAF	Radioprotection	Procedure	1.0
BRAF	Doxorubicin/ifosfamide/lomustine protocol	Procedure	1.0
BRAF	Bleomycin/doxorubicin/prednisone regimen (BAP)	Procedure	1.0
BRAF	Prednisone/procarbazine/vincristine protocol	Procedure	1.0
BRAF	Hypofractionated radiation therapy	Procedure	1.0
BRAF	Chelation therapy	Procedure	1.0
BRAF	Mucosal resection	Procedure	1.0
BRAF	High-dose chemotherapy	Procedure	1.0
BRAF	Infrared photocoagulation therapy	Procedure	1.0
BRAF	Antifungal therapy	Procedure	1.0
BRAF	Biliary tract surgical procedures	Procedure	1.0
BRAF	Adoptive immunotherapy i.e. development of specific anti-tumor reactivity (e.g. tumor-infiltrating lymphocyte therapy) per course of treatment	Procedure	1.0
BRAF	Total gastrectomy	Procedure	1.0
BRAF	Re-excision	Procedure	1.0
BRAF	Lamellar keratoplasty	Procedure	1.0
BRAF	Radical neck dissection	Procedure	1.0
BRAF	PUVA therapy	Procedure	1.0
BRAF	Rectal resection	Procedure	1.0
BRAF	Laparoscopic colectomy	Procedure	1.0
BRAF	Implosive therapy	Procedure	1.0
BRAF	Fluorouracil/methotrexate protocol	Procedure	1.0
BRAF	Oral medication	Procedure	1.0
BRAF	Cisplatin/vinblastine protocol	Procedure	1.0
BRAF	Linear accelerator electrons procedure	Procedure	1.0
BRAF	Carboplatin/etoposide/cyclophosphamide/thiotepa	Procedure	1.0
BRAF	Stem cell therapy	Procedure	1.0
BRAF	Androgen suppression	Procedure	1.0
BRAF	Peritoneal lavage	Procedure	1.0
BRAF	Lymphatic irradiation	Procedure	1.0
BRAF	EVAC protocol	Procedure	1.0
BRAF	HIV therapy	Procedure	1.0
BRAF	Representational oligonucleotide microarray analysis	Procedure	1.0
BRAF	Decompressive craniectomy	Procedure	1.0
BRAF	Fear survey schedule	Procedure	1.0
BRAF	Duodenoscopy	Procedure	1.0
BRAF	Protein sequence determination	Procedure	1.0
BRAF	Specimen collection method scrapings <scrapings	Procedure	1.0
BRAF	Esophagogastroduodenoscopy	Procedure	1.0
BRAF	Inverse PCR	Procedure	1.0
BRAF	Oral pathology	Procedure	1.0
BRAF	Three-dimensional imaging	Procedure	1.0
BRAF	Radiation hybrid mapping	Procedure	1.0
BRAF	Transrectal ultrasound	Procedure	1.0
BRAF	Baculovirus expression system	Procedure	1.0
BRAF	Yeast two-hybrid system techniques	Procedure	1.0
BRAF	Southern hybridization	Procedure	1.0
BRAF	Indocyanine green angiography	Procedure	1.0
BRAF	Gastrointestinal transit procedure	Procedure	1.0
BRAF	Slit lamp biomicroscopy	Procedure	1.0
BRAF	Fluid attenuated inversion recovery	Procedure	1.0
BRAF	Contrast-enhanced magnetic resonance imaging	Procedure	1.0
BRAF	Trail making test	Procedure	1.0
BRAF	Self-examination	Procedure	1.0
BRAF	Epithelial marsupialization	Procedure	1.0
BRAF	Polymorphic microsatellite markers	Procedure	1.0
BRAF	Ribotyping	Procedure	1.0
BRAF	Stereotactic biopsy	Procedure	1.0
BRAF	Exploratory laparotomy	Procedure	1.0
BRAF	Preimplantation diagnosis	Procedure	1.0
BRAF	Brain scan	Procedure	1.0
BRAF	Representational difference analysis	Procedure	1.0
BRAF	Shotgun sequencing	Procedure	1.0
BRAF	Biopsy of mucosa	Procedure	1.0
BRAF	Functional pt evaluation	Procedure	1.0
BRAF	Visual evoked potential procedure	Procedure	1.0
BRAF	Surface enhanced laser desorption ionization mass spectrometry	Procedure	1.0
BRAF	Lymph node mapping	Procedure	1.0
BRAF	Proctoscopy	Procedure	1.0
BRAF	Family study	Procedure	1.0
BRAF	Genome scan	Procedure	1.0
BRAF	Colon and rectal surgery	Procedure	1.0
BRAF	Pregnancy tests	Procedure	1.0
BRAF	Test of visual evoked responses in children	Procedure	1.0
BRAF	Marsupialization	Procedure	1.0
BRAF	Gene annotation	Procedure	1.0
BRAF	Tubular epithelial cell count	Procedure	1.0
BRAF	Auto	Procedure	1.0
BRAF	Open resection	Procedure	1.0
BRAF	Rapid test	Procedure	1.0
BRAF	Serum creatine	Procedure	1.0
BRAF	Protein dynamics	Procedure	1.0
BRAF	Population analysis	Procedure	1.0
BRAF	Research priorities	Procedure	1.0
BRAF	Stable isotope labeling	Procedure	1.0
BRAF	Deuterium exchange measurement	Procedure	1.0
BRAF	Indirect fluorescent antibody technique	Procedure	1.0
BRAF	Educational activities	Procedure	1.0
BRAF	Parasitology of specimen from other site	Procedure	1.0
BRAF	Parasitology examination of specimen from unspecified site	Procedure	1.0
BRAF	Research program	Procedure	1.0
BRAF	Research needs	Procedure	1.0
BRAF	Electrocardiographic monitoring	Procedure	1.0
BRAF	Thrombomodulin assay	Procedure	1.0
BRAF	Surgical contraception	Procedure	1.0
BRAF	Complement c3a measurement	Procedure	1.0
BRAF	Immunological status	Procedure	1.0
BRAF	Early therapy	Procedure	1.0
BRAF	Clinical trial epoch	Procedure	1.0
BRAF	Open label study	Procedure	1.0
BRAF	Deiodination	Procedure	1.0
BRAF	Bacterial culture	Procedure	1.0
BRAF	Third ventriculostomy	Procedure	1.0
BRAF	CD4 T cell to CD8 T cell ratio measurement	Procedure	1.0
BRAF	Thaw	Procedure	1.0
BRAF	Matrix metalloproteinase 3 measurement	Procedure	1.0
BRAF	Phenothiazine measurement	Procedure	1.0
BRAF	Quantitative phenothiazine measurement	Procedure	1.0
BRAF	Neoptern	Procedure	1.0
BRAF	Thyroxine binding globulin measurement	Procedure	1.0
BRAF	Antibody studies	Procedure	1.0
BRAF	Fluoroimmunoassay	Procedure	1.0
BRAF	Hidden markov model	Procedure	1.0
BRAF	Granulocyte colony stimulating factor measurement	Procedure	1.0
BRAF	Vascular cell adhesion molecule 1 measurement	Procedure	1.0
BRAF	Factor VII measurement	Procedure	1.0
BRAF	Solid-phase synthesis techniques	Procedure	1.0
BRAF	Test strip	Procedure	1.0
BRAF	Strand displacement amplification	Procedure	1.0
BRAF	Ion-exchange chromatography procedure	Procedure	1.0
BRAF	Histocytological preparation techniques	Procedure	1.0
BRAF	Unified medical language system	Procedure	1.0
BRAF	Conductometry	Procedure	1.0
BRAF	Toxicology studies	Procedure	1.0
BRAF	CA 125 measurement	Procedure	1.0
BRAF	Outcomes research	Procedure	1.0
BRAF	Data management	Procedure	1.0
BRAF	Blood cholesterol	Procedure	1.0
BRAF	Serum phosphate	Procedure	1.0
BRAF	Atomic resolution microscopy	Procedure	1.0
BRAF	Thrombin time assay	Procedure	1.0
BRAF	Cell fusion procedure	Procedure	1.0
BRAF	Protein purification	Procedure	1.0
BRAF	Tryptase measurement	Procedure	1.0
BRAF	Hemaglutination inhibition	Procedure	1.0
BRAF	Scraping	Procedure	1.0
BRAF	Laboratory research	Procedure	1.0
BRAF	Quantitative polymerase chain reaction analysis	Procedure	1.0
BRAF	Random assignment	Procedure	1.0
BRAF	Radioimmunoprecipitation assay	Procedure	1.0
BRAF	Dynamic simulation	Procedure	1.0
BRAF	Population study (research activity)	Procedure	1.0
BRAF	Latent transition analysis	Procedure	1.0
BRAF	Computational technique	Procedure	1.0
BRAF	Unaware	Procedure	1.0
BRAF	Experimental method	Procedure	1.0
BRAF	Titrimetry	Procedure	1.0
BRAF	Therapeutic studies	Procedure	1.0
BRAF	Mixed lymphocyte culture test	Procedure	1.0
BRAF	Suspension culture	Procedure	1.0
BRAF	Glutamate dehydrogenase measurement	Procedure	1.0
BRAF	Neck exploration	Procedure	1.0
BRAF	Activation analysis	Procedure	1.0
BRAF	Periodic acid-schiff reaction	Procedure	1.0
BRAF	Click chemistry	Procedure	1.0
BRAF	Cell tracking	Procedure	1.0
BRAF	Cell preparation	Procedure	1.0
BRAF	Quartz crystal microbalance techniques	Procedure	1.0
BRAF	Deep learning	Procedure	1.0
BRAF	melanoma	Disease	2.57E-6
BRAF	Microsatellite Instability	Disease	3.92E-6
BRAF	Thyroid carcinoma	Disease	6.87E-6
BRAF	Carcinoma, Papillary	Disease	8.66E-6
BRAF	Colorectal Neoplasms	Disease	8.92E-6
BRAF	Neoplasms	Disease	1.46E-5
BRAF	Skin Neoplasms	Disease	1.87E-5
BRAF	Erdheim-Chester Disease	Disease	2.33E-5
BRAF	Neoplasm Metastasis	Disease	3.82E-5
BRAF	Thyroid Nodule	Disease	4.2E-5
BRAF	Follicular thyroid carcinoma	Disease	4.28E-5
BRAF	Hereditary Nonpolyposis Colorectal Cancer	Disease	4.83E-5
BRAF	Ganglioglioma	Disease	5.17E-5
BRAF	Carcinoma	Disease	6.82E-5
BRAF	Cell Transformation, Neoplastic	Disease	6.98E-5
BRAF	Hairy Cell Leukemia	Disease	7.41E-5
BRAF	Papillary and follicular adenocarcinoma	Disease	7.5E-5
BRAF	Histiocytosis, Langerhans-Cell	Disease	9.4E-5
BRAF	Astrocytoma	Disease	9.8E-5
BRAF	Adenocarcinoma	Disease	1.12E-4
BRAF	Costello syndrome (disorder)	Disease	1.21E-4
BRAF	Histiocytosis	Disease	1.23E-4
BRAF	Colonic Neoplasms	Disease	1.24E-4
BRAF	Carcinoma, Non-Small-Cell Lung	Disease	1.3E-4
BRAF	Adenoma	Disease	1.32E-4
BRAF	Noonan Syndrome	Disease	1.42E-4
BRAF	Nevus	Disease	1.49E-4
BRAF	keratoacanthoma	Disease	1.51E-4
BRAF	Lung Neoplasms	Disease	1.59E-4
BRAF	Brain Neoplasms	Disease	1.66E-4
BRAF	Sarcoma	Disease	1.91E-4
BRAF	Colonic Polyps	Disease	1.98E-4
BRAF	Disease Progression	Disease	2.49E-4
BRAF	Epithelioid and spindle cell nevus	Disease	2.6E-4
BRAF	Neoplasms, Neuroepithelial	Disease	2.7E-4
BRAF	Glioma	Disease	2.86E-4
BRAF	Lymphatic Metastasis	Disease	2.88E-4
BRAF	LEOPARD Syndrome	Disease	2.93E-4
BRAF	polyps	Disease	3.17E-4
BRAF	Chromosomal Instability	Disease	3.29E-4
BRAF	Cystadenocarcinoma, Serous	Disease	3.54E-4
BRAF	Langerhans Cell Sarcoma	Disease	3.56E-4
BRAF	Adenocarcinoma, Mucinous	Disease	3.74E-4
BRAF	Papillary adenocarcinoma	Disease	4.11E-4
BRAF	Nevi and Melanomas	Disease	4.24E-4
BRAF	Neoplasm Invasiveness	Disease	4.3E-4
BRAF	Melanocytic nevus	Disease	4.49E-4
BRAF	Gastrointestinal Stromal Tumors	Disease	4.53E-4
BRAF	Failure to Thrive	Disease	5.02E-4
BRAF	Disease	Disease	5.13E-4
BRAF	Recurrence (disease attribute)	Disease	5.13E-4
BRAF	Uveal Neoplasms	Disease	5.92E-4
BRAF	Central Nervous System Neoplasms	Disease	6.31E-4
BRAF	Hashimoto Disease	Disease	6.66E-4
BRAF	Nevus, Blue	Disease	6.83E-4
BRAF	Neoplasm Recurrence, Local	Disease	7.34E-4
BRAF	Glioblastoma	Disease	7.39E-4
BRAF	Craniopharyngioma	Disease	7.41E-4
BRAF	Anaplasia	Disease	8.4E-4
BRAF	Ectodermal Dysplasia	Disease	8.93E-4
BRAF	Medullary carcinoma	Disease	9.46E-4
BRAF	Squamous cell carcinoma	Disease	9.47E-4
BRAF	Muscular Dystrophies, Limb-Girdle	Disease	9.57E-4
BRAF	Dysplastic Nevus Syndrome	Disease	9.67E-4
BRAF	Reflex Epilepsy, Photosensitive	Disease	9.87E-4
BRAF	Autoimmune thyroiditis	Disease	0.001
BRAF	Carcinoma, Neuroendocrine	Disease	0.00103
BRAF	Adenomatous Polyps	Disease	0.00109
BRAF	Exanthema	Disease	0.00113
BRAF	Ameloblastoma	Disease	0.00118
BRAF	DNA Repair-Deficiency Disorders	Disease	0.00121
BRAF	Adenomatous Polyposis Coli	Disease	0.00127
BRAF	Conjunctival Neoplasms	Disease	0.00137
BRAF	Rectal Neoplasms	Disease	0.0014
BRAF	Drug Eruptions	Disease	0.00149
BRAF	oligodendroglioma	Disease	0.00149
BRAF	Neoplastic Syndromes, Hereditary	Disease	0.00149
BRAF	Melanoma, Experimental	Disease	0.00152
BRAF	Malignant neoplasm of ovary	Disease	0.00153
BRAF	Embolism, Tumor	Disease	0.00155
BRAF	Thyroiditis	Disease	0.00156
BRAF	Hutchinson's Melanotic Freckle	Disease	0.00169
BRAF	Palmar-plantar erythrodysesthesia syndrome	Disease	0.0017
BRAF	Struma Ovarii	Disease	0.00185
BRAF	Keratosis	Disease	0.00187
BRAF	Sinus histiocytosis	Disease	0.0019
BRAF	Endocrine Gland Neoplasms	Disease	0.002
BRAF	Neurofibromatosis 1	Disease	0.00206
BRAF	Panniculitis	Disease	0.00212
BRAF	Skin Abnormalities	Disease	0.00214
BRAF	Cardiac Arrest	Disease	0.00221
BRAF	Carcinoma, Signet Ring Cell	Disease	0.00223
BRAF	Gastrointestinal Neoplasms	Disease	0.00242
BRAF	Neoplasms, Multiple Primary	Disease	0.00244
BRAF	Neoplasms, Second Primary	Disease	0.00248
BRAF	Sarcoma, Clear Cell	Disease	0.0025
BRAF	Lymphoma	Disease	0.00251
BRAF	Cystadenoma, Serous	Disease	0.00253
BRAF	Carcinoma, Endometrioid	Disease	0.00259
BRAF	Neoplasms, Unknown Primary	Disease	0.00259
BRAF	Infection	Disease	0.00273
BRAF	Dendritic Cell Sarcoma, Interdigitating	Disease	0.00273
BRAF	Nodular Goiter	Disease	0.00275
BRAF	Precancerous Conditions	Disease	0.00282
BRAF	Lentigo	Disease	0.00282
BRAF	Goiter	Disease	0.00283
BRAF	Rhabdoid Tumor	Disease	0.00287
BRAF	Genomic Instability	Disease	0.00288
BRAF	Adenoma, Villous	Disease	0.0029
BRAF	Hyperplasia	Disease	0.00294
BRAF	Cholangiocarcinoma	Disease	0.00306
BRAF	Biliary Tract Cancer	Disease	0.00312
BRAF	Juvenile Xanthogranuloma	Disease	0.00323
BRAF	Acneiform Eruptions	Disease	0.00328
BRAF	Melanosis	Disease	0.00355
BRAF	Wounds and Injuries	Disease	0.00358
BRAF	Epithelioma	Disease	0.00358
BRAF	Neoplasms, Complex and Mixed	Disease	0.00387
BRAF	Rare Diseases	Disease	0.0039
BRAF	Sprains and Strains	Disease	0.00406
BRAF	Hurthle Cell Tumor	Disease	0.00423
BRAF	Radiodermatitis	Disease	0.00441
BRAF	Aberrant Crypt Foci	Disease	0.00448
BRAF	Malignant Peripheral Nerve Sheath Tumor	Disease	0.00453
BRAF	Neoplasm, Residual	Disease	0.00456
BRAF	Peritoneal Neoplasms	Disease	0.00457
BRAF	Fibrosarcoma	Disease	0.00459
BRAF	Endometrial Neoplasms	Disease	0.0046
BRAF	Dendritic Cell Sarcoma, Follicular	Disease	0.00463
BRAF	Adenosquamous carcinoma	Disease	0.0049
BRAF	gliosarcoma	Disease	0.00493
BRAF	Nevus, Spindle Cell	Disease	0.00495
BRAF	Neoplasms, Radiation-Induced	Disease	0.00503
BRAF	Neurofibrosarcoma	Disease	0.00516
BRAF	Histiocytic Disorders, Malignant	Disease	0.00536
BRAF	Neurofibromatosis 2	Disease	0.00539
BRAF	Congenital Heart Defects	Disease	0.00567
BRAF	Carcinoma, Pancreatic Ductal	Disease	0.00568
BRAF	Intestinal Polyposis	Disease	0.00571
BRAF	Odontogenic Tumors	Disease	0.00583
BRAF	Iris Neoplasms	Disease	0.00585
BRAF	Melanoma, Amelanotic	Disease	0.00594
BRAF	Paronychia Inflammation	Disease	0.00614
BRAF	Malignant Mixed Tumor	Disease	0.00616
BRAF	Postoperative Complications	Disease	0.00617
BRAF	Ependymoma	Disease	0.00626
BRAF	Adenocarcinoma, Clear Cell	Disease	0.00626
BRAF	Intestinal Polyps	Disease	0.00638
BRAF	Malignant Mixed Mesodermal (Mullerian) Tumor	Disease	0.00648
BRAF	Liver neoplasms	Disease	0.00658
BRAF	Histiocytic sarcoma	Disease	0.00676
BRAF	Nervous System Neoplasms	Disease	0.00684
BRAF	Neuroblastoma	Disease	0.00685
BRAF	Multiple Myeloma	Disease	0.00717
BRAF	Chromosome Aberrations	Disease	0.0073
BRAF	Carcinosarcoma	Disease	0.00733
BRAF	Jaw Neoplasms	Disease	0.00748
BRAF	Anus Neoplasms	Disease	0.00749
BRAF	Hematologic Neoplasms	Disease	0.00758
BRAF	Mucosa-Associated Lymphoid Tissue Lymphoma	Disease	0.00764
BRAF	B-Cell Lymphomas	Disease	0.00775
BRAF	Brain Stem Neoplasms	Disease	0.00775
BRAF	Neoplasms, Germ Cell and Embryonal	Disease	0.00788
BRAF	Chromosomal translocation	Disease	0.0079
BRAF	Alopecia	Disease	0.00791
BRAF	Carcinoma in Situ	Disease	0.00797
BRAF	Papilloma	Disease	0.00815
BRAF	Infratentorial Neoplasms	Disease	0.00818
BRAF	Intestinal Neoplasms	Disease	0.00864
BRAF	Acinar Cell Carcinoma	Disease	0.00874
BRAF	Neoplasms, Cystic, Mucinous, and Serous	Disease	0.00876
BRAF	Nevus, Intradermal	Disease	0.00882
BRAF	HIV Infections	Disease	0.00885
BRAF	Neuroendocrine Tumors	Disease	0.00897
BRAF	Chronic disease	Disease	0.00911
BRAF	Histiocytosis, Non-Langerhans-Cell	Disease	0.00938
BRAF	Cerebrovascular accident	Disease	0.00957
BRAF	Hypertensive disease	Disease	0.0096
BRAF	Malignant neoplasm of pancreas	Disease	0.00977
BRAF	Pulmonary Valve Stenosis	Disease	0.0098
BRAF	Cardiovascular Diseases	Disease	0.00984
BRAF	Loose Anagen Hair Syndrome	Disease	0.00987
BRAF	Bile Duct Neoplasms	Disease	0.0101
BRAF	Thyroid Diseases	Disease	0.0102
BRAF	Myocardial Infarction	Disease	0.0102
BRAF	Neoplasms by Site	Disease	0.0102
BRAF	Dermatitis, Phototoxic	Disease	0.0104
BRAF	Mental disorders	Disease	0.0106
BRAF	Carcinoma, Large Cell	Disease	0.0111
BRAF	Thyroid Dysgenesis	Disease	0.0113
BRAF	Tuberculosis	Disease	0.0116
BRAF	Craniofacial Abnormalities	Disease	0.0119
BRAF	Paraneoplastic Syndromes, Ocular	Disease	0.012
BRAF	Cerebellar Neoplasms	Disease	0.0123
BRAF	Autolysis	Disease	0.0124
BRAF	Pituitary Neoplasms	Disease	0.0131
BRAF	Diabetes Mellitus	Disease	0.0131
BRAF	Pyogenic granuloma	Disease	0.0133
BRAF	Acute Disease	Disease	0.0134
BRAF	Neoplasm Micrometastasis	Disease	0.0135
BRAF	Heart failure	Disease	0.0135
BRAF	Obesity	Disease	0.0136
BRAF	Necrobiotic Xanthogranuloma	Disease	0.0136
BRAF	Asthma	Disease	0.0139
BRAF	Vulvar Neoplasms	Disease	0.0141
BRAF	Leukemia, B-Cell	Disease	0.0141
BRAF	Ischemia	Disease	0.0144
BRAF	Cystadenoma	Disease	0.0146
BRAF	Thrombosis	Disease	0.0147
BRAF	Anxiety Disorders	Disease	0.0149
BRAF	Leukemia, Prolymphocytic, B-Cell	Disease	0.0149
BRAF	Diabetes Mellitus, Non-Insulin-Dependent	Disease	0.0155
BRAF	Meningeal Neoplasms	Disease	0.0161
BRAF	Emergencies [Disease/Finding]	Disease	0.0163
BRAF	Central Nervous System Cysts	Disease	0.0165
BRAF	Malformations of Cortical Development	Disease	0.0167
BRAF	Juvenile Myelomonocytic Leukemia	Disease	0.0169
BRAF	Kidney Failure, Chronic	Disease	0.0171
BRAF	Neurofibromatoses	Disease	0.0175
BRAF	Alzheimer's Disease	Disease	0.0175
BRAF	Schizophrenia	Disease	0.0176
BRAF	Septicemia	Disease	0.0178
BRAF	Malignant Squamous Cell Neoplasm	Disease	0.018
BRAF	Stenosis	Disease	0.0181
BRAF	Meningioma	Disease	0.0182
BRAF	Coronary Artery Disease	Disease	0.0184
BRAF	Thymoma	Disease	0.0186
BRAF	Chronic Lymphocytic Leukemia	Disease	0.0187
