Selection	Association Name	Association Type	Significance
ERVW-1	glycoprotein N, Human cytomegalovirus	Chemical	1.62E-4
ERVW-1	E protein, SARS coronavirus	Chemical	1.63E-4
ERVW-1	ADS J1	Chemical	1.63E-4
ERVW-1	Ac-p74 protein, Autographa californica nucleopolyhedrovirus	Chemical	1.63E-4
ERVW-1	Transmembrane Protein	Chemical	1.69E-4
ERVW-1	DNA Vaccine	Chemical	1.79E-4
ERVW-1	feline leukemia virus receptor	Chemical	1.85E-4
ERVW-1	A17L protein, Vaccinia virus	Chemical	1.85E-4
ERVW-1	type D envelope protein, simian retrovirus	Chemical	1.85E-4
ERVW-1	j13L protein, African swine fever virus	Chemical	1.85E-4
ERVW-1	Ac-odv-e56 protein, Autographa californica nucleopolyhedrovirus	Chemical	1.85E-4
ERVW-1	BDLF2 protein, Epstein-Barr virus	Chemical	1.85E-4
ERVW-1	S envelope protein, hepatitis B virus	Chemical	1.88E-4
ERVW-1	glycoprotein E, dengue virus type 4	Chemical	1.89E-4
ERVW-1	E1 envelope protein, Rubella virus	Chemical	1.9E-4
ERVW-1	Anti-HIV Agents	Chemical	1.91E-4
ERVW-1	SIV envelope glycoprotein gp160	Chemical	1.97E-4
ERVW-1	Amino Acid Transport System ASC	Chemical	2.02E-4
ERVW-1	glycoprotein 85, avian leukosis virus	Chemical	2.06E-4
ERVW-1	glycoprotein 135, Maedi visna virus	Chemical	2.06E-4
ERVW-1	OEP24 protein, Pisum sativum	Chemical	2.06E-4
ERVW-1	ST-193	Chemical	2.06E-4
ERVW-1	Retroviral Vector	Chemical	2.08E-4
ERVW-1	N-(4-chlorophenyl)-N'-(2,2,6,6-tetramethylpiperidin-4-yl)oxalamide	Chemical	2.08E-4
ERVW-1	tryptase TL(2)	Chemical	2.08E-4
ERVW-1	pseudorabies virus glycoproteins	Chemical	2.11E-4
ERVW-1	glycoprotein gp70, murine serum	Chemical	2.15E-4
ERVW-1	Japanese Encephalitis Vaccines	Chemical	2.18E-4
ERVW-1	transmembrane protein, Simian immunodeficiency virus	Chemical	2.27E-4
ERVW-1	Antiviral Agent	Chemical	2.32E-4
ERVW-1	gp 110 env protein, Human immunodeficiency virus	Chemical	2.32E-4
ERVW-1	gp30 envelope transmembrane protein, Bovine leukemia virus	Chemical	2.37E-4
ERVW-1	Structural Protein	Chemical	2.39E-4
ERVW-1	Hepatitis C Antibodies	Chemical	2.43E-4
ERVW-1	Deltaretrovirus Antigens	Chemical	2.44E-4
ERVW-1	VRC01 monoclonal antibody	Chemical	2.44E-4
ERVW-1	Hemagglutinins	Chemical	2.47E-4
ERVW-1	Rous sarcoma virus envelope protein gp85	Chemical	2.47E-4
ERVW-1	gp46 protein, Human immunodeficiency virus 2	Chemical	2.52E-4
ERVW-1	4E10 monoclonal antibody	Chemical	2.52E-4
ERVW-1	Membrane Protein	Chemical	2.54E-4
ERVW-1	CCR5 Receptor Antagonists	Chemical	2.62E-4
ERVW-1	presurface protein 2, hepatitis B surface antigen	Chemical	2.64E-4
ERVW-1	Epitopes, T-Lymphocyte	Chemical	2.68E-4
ERVW-1	SAIDS Vaccines	Chemical	2.75E-4
ERVW-1	HTLV-I Antigens	Chemical	2.75E-4
ERVW-1	leukemia virus receptor, gibbon ape	Chemical	2.75E-4
ERVW-1	gp160 processing protease	Chemical	2.78E-4
ERVW-1	protein P9, bacteriophage phi6	Chemical	2.78E-4
ERVW-1	glycoprotein G, Cocal virus	Chemical	2.78E-4
ERVW-1	GP4 protein, equine arteritis virus	Chemical	2.78E-4
ERVW-1	HIV-1 envelope protein gp41 (649-684)	Chemical	2.78E-4
ERVW-1	Protein Sorting Signals	Chemical	2.8E-4
ERVW-1	Viral Core Proteins	Chemical	2.8E-4
ERVW-1	vpu protein, Human immunodeficiency virus 1	Chemical	2.81E-4
ERVW-1	HIV-1 IIIB gp120 subunit vaccine	Chemical	2.82E-4
ERVW-1	glycoprotein 300, Equid herpesvirus 1	Chemical	2.88E-4
ERVW-1	Hepatitis B Virus HBsAg Surface Protein Antigen	Chemical	2.89E-4
ERVW-1	glycoprotein D, Human herpesvirus 1	Chemical	2.89E-4
ERVW-1	xenotropic and polytropic retrovirus receptor	Chemical	2.96E-4
ERVW-1	2F5 monoclonal antibody	Chemical	2.99E-4
ERVW-1	VIRIP peptide, human	Chemical	3.01E-4
ERVW-1	glycoprotein E2, equine encephalitis virus	Chemical	3.03E-4
ERVW-1	HIV p24 Antigen	Chemical	3.07E-4
ERVW-1	gag Gene Products, Human Immunodeficiency Virus	Chemical	3.09E-4
ERVW-1	HTLV-I receptor	Chemical	3.12E-4
ERVW-1	Capsid Protein	Chemical	3.24E-4
ERVW-1	UL10 protein, Human herpesvirus 1	Chemical	3.24E-4
ERVW-1	VP19 protein, white spot syndrome virus	Chemical	3.29E-4
ERVW-1	Virus-neutralizing Antibody	Chemical	3.33E-4
ERVW-1	glycoprotein H, Cytomegalovirus	Chemical	3.37E-4
ERVW-1	Immune Sera	Chemical	3.41E-4
ERVW-1	Polysaccharides	Chemical	3.48E-4
ERVW-1	transmembrane envelope glycoprotein gp45, retrovirus	Chemical	3.48E-4
ERVW-1	A27L protein, Orthopoxvirus	Chemical	3.48E-4
ERVW-1	Hemagglutinins, Viral	Chemical	3.52E-4
ERVW-1	Peptide Library	Chemical	3.57E-4
ERVW-1	42kDa protein, Vaccinia virus	Chemical	3.57E-4
ERVW-1	Lectins, C-Type	Chemical	3.61E-4
ERVW-1	CD4 Immunoadhesins	Chemical	3.61E-4
ERVW-1	glycoprotein E2, Sindbis virus	Chemical	3.61E-4
ERVW-1	glycoprotein D, pseudorabies virus	Chemical	3.61E-4
ERVW-1	IgG	Chemical	3.62E-4
ERVW-1	Recombinant Protein	Chemical	3.66E-4
ERVW-1	Chemokine	Chemical	3.68E-4
ERVW-1	HIV-1 gp160 (315-329)	Chemical	3.7E-4
ERVW-1	glycoprotein gCIII, Cytomegalovirus	Chemical	3.7E-4
ERVW-1	Protein Artemis	Chemical	3.7E-4
ERVW-1	4-(4-N-maleimidophenyl)butyric acid hydrazide	Chemical	3.7E-4
ERVW-1	1,14-bis-(N-hexyl-3'-bromo-1,8'-naphthalimide-4'-yl)-1,4,11,14-tetraazatetradecane-5,10-dione	Chemical	3.7E-4
ERVW-1	resobene	Chemical	3.7E-4
ERVW-1	Na16(Mn4(H2O)2(P2W15O56)2)	Chemical	3.7E-4
ERVW-1	5-((4-chloro-6-phenylamino-1,3,5-triazin-2-yl)amino)-4-hydroxy-3-((4-methyl-6-sulfophenyl)azo)-2,7-naphthalenedisulfonic acid	Chemical	3.7E-4
ERVW-1	1,8-dihydroxy-10-(2-(4-methylphenyl)-1-oxoethyl)-9(10H)-anthracenone	Chemical	3.7E-4
ERVW-1	N-hydroxy-piperazine-carboxamide	Chemical	3.7E-4
ERVW-1	DCM 205	Chemical	3.7E-4
ERVW-1	CD231 antigen, human	Chemical	3.7E-4
ERVW-1	2G12.1 peptide	Chemical	3.7E-4
ERVW-1	pancreas leukemia virus-related protein, mouse	Chemical	3.7E-4
ERVW-1	epidermal stratum corneum cystine-rich membrane protein, human	Chemical	3.7E-4
ERVW-1	P20E protein, Human T-lymphotropic virus 1	Chemical	3.7E-4
ERVW-1	32kDa protein, Vaccinia virus	Chemical	3.7E-4
ERVW-1	Classical swine fever virus glycoprotein gp44-48	Chemical	3.7E-4
ERVW-1	HIV-env (583-599) peptide	Chemical	3.7E-4
ERVW-1	MapA protein, Synechococcus	Chemical	3.7E-4
ERVW-1	glycoprotein 105, Human herpesvirus 6	Chemical	3.7E-4
ERVW-1	glycoprotein S, equine arteritis virus	Chemical	3.7E-4
ERVW-1	EnvE protein, Salmonella typhimurium	Chemical	3.7E-4
ERVW-1	EnvF protein, Salmonella typhimurium	Chemical	3.7E-4
ERVW-1	MsgA protein, Salmonella typhimurium	Chemical	3.7E-4
ERVW-1	E474 peptide	Chemical	3.7E-4
ERVW-1	ferriexochelin receptor	Chemical	3.7E-4
ERVW-1	ODV-E35 protein, Autographa californica nuclear polyhedrosis virus	Chemical	3.7E-4
ERVW-1	pre-HIV envelope protein gp160	Chemical	3.7E-4
ERVW-1	CKS 25	Chemical	3.7E-4
ERVW-1	RD6 2198	Chemical	3.7E-4
ERVW-1	p20E protein, human T-cell leukemia virus type II	Chemical	3.7E-4
ERVW-1	ADS J13	Chemical	3.7E-4
ERVW-1	lectin, Myrianthus holstii	Chemical	3.7E-4
ERVW-1	BRI 6195	Chemical	3.7E-4
ERVW-1	Se8 protein, baculovirus	Chemical	3.7E-4
ERVW-1	ORF-2a protein, Lactate dehydrogenase-elevating virus	Chemical	3.7E-4
ERVW-1	N-hydroxy-N-methyl-4-(2-(4,5-dihydroxy-10-oxo-9,10-dihydroanthracene-9-yl)-2-oxoethyl)phenylacetamide	Chemical	3.7E-4
ERVW-1	HKR peptide	Chemical	3.7E-4
ERVW-1	TM envelope protein, Visna virus	Chemical	3.7E-4
ERVW-1	p22 protein, Shrimp white spot syndrome virus	Chemical	3.7E-4
ERVW-1	CFI02	Chemical	3.7E-4
ERVW-1	HIV-1 recombinant subtype CRF02 AG DNA vaccine	Chemical	3.7E-4
ERVW-1	Tic32 protein, Arabidopsis	Chemical	3.7E-4
ERVW-1	MFSDC2 protein, human	Chemical	3.7E-4
ERVW-1	ZVEP protein, zebrafish	Chemical	3.7E-4
ERVW-1	PF 68742	Chemical	3.7E-4
ERVW-1	gpUL132 protein, human cytomegalovirus	Chemical	3.7E-4
ERVW-1	1-(2-(1-azacyclooctanyl)-5-(trifluoromethyl))phenyl-3-nicotinoylthiourea	Chemical	3.7E-4
ERVW-1	CJD1 protein, Arabidopsis	Chemical	3.7E-4
ERVW-1	TRAPPC3 protein, rat	Chemical	3.7E-4
ERVW-1	thioenylaminopyrazole	Chemical	3.7E-4
ERVW-1	peptide T amide	Chemical	3.71E-4
ERVW-1	immunodominant protein p35, vaccinia virus	Chemical	3.71E-4
ERVW-1	Gene Products, pol	Chemical	3.72E-4
ERVW-1	lpdA protein, Neisseria meningitidis	Chemical	3.72E-4
ERVW-1	ISCOMs	Chemical	3.81E-4
ERVW-1	Vaccines, Virus-Like Particle	Chemical	3.89E-4
ERVW-1	Cell Surface Receptor	Chemical	3.94E-4
ERVW-1	HTLV-I Antibodies	Chemical	3.97E-4
ERVW-1	Nucleocapsid Protein	Chemical	3.99E-4
ERVW-1	ChimeriVax	Chemical	4.03E-4
ERVW-1	SIV envelope protein gp110	Chemical	4.12E-4
ERVW-1	envelope H3L protein, Vaccinia virus	Chemical	4.12E-4
ERVW-1	Microbicide	Chemical	4.18E-4
ERVW-1	Hemagglutinin Glycoproteins, Influenza Virus	Chemical	4.28E-4
ERVW-1	Molecule	Chemical	4.34E-4
ERVW-1	Nectin-1	Chemical	4.35E-4
ERVW-1	Heparan Sulfate	Chemical	4.41E-4
ERVW-1	IDDMK1,2 22 superantigen, human	Chemical	4.41E-4
ERVW-1	Viral Hepatitis Vaccines	Chemical	4.45E-4
ERVW-1	TAK 779	Chemical	4.46E-4
ERVW-1	glycoprotein G2, Hantavirus	Chemical	4.46E-4
ERVW-1	p17 protein, Human Immunodeficiency Virus Type 1	Chemical	4.5E-4
ERVW-1	Receptors, Tumor Necrosis Factor, Member 14	Chemical	4.51E-4
ERVW-1	CCR5 protein, human	Chemical	4.57E-4
ERVW-1	oligonucleotide 5320	Chemical	4.63E-4
ERVW-1	Particle	Chemical	4.79E-4
ERVW-1	Mannose	Chemical	4.81E-4
ERVW-1	CD4-Pseudomonas toxin	Chemical	4.87E-4
ERVW-1	Gene Products, rev	Chemical	4.88E-4
ERVW-1	Adjuvant	Chemical	5.03E-4
ERVW-1	Virosomes	Chemical	5.09E-4
ERVW-1	Reverse Transcriptase	Chemical	5.1E-4
ERVW-1	Lectin	Chemical	5.11E-4
ERVW-1	p18 gag protein, Human immunodeficiency virus 1	Chemical	5.11E-4
ERVW-1	Ribonucleic Acid	Chemical	5.17E-4
ERVW-1	Hepatitis C Antigens	Chemical	5.18E-4
ERVW-1	env protein gp36, Human immunodeficiency virus	Chemical	5.21E-4
ERVW-1	UL144 ORF protein, Human herpesvirus 5	Chemical	5.21E-4
ERVW-1	Oligosaccharide	Chemical	5.26E-4
ERVW-1	glycoprotein gD, herpes simplex virus type 1	Chemical	5.34E-4
ERVW-1	AIDSVAX	Chemical	5.35E-4
ERVW-1	UL49.5 protein, bovine herpesvirus type 1	Chemical	5.36E-4
ERVW-1	Membrane Fusion Proteins	Chemical	5.37E-4
ERVW-1	Disulfides	Chemical	5.41E-4
ERVW-1	Viral Nonstructural Proteins	Chemical	5.54E-4
ERVW-1	sulfate cellufine	Chemical	5.56E-4
ERVW-1	RPR 103611	Chemical	5.56E-4
ERVW-1	NEG envelope glycoprotein, Negishi virus	Chemical	5.56E-4
ERVW-1	EAV nucleocapsid protein, Equine arteritis virus	Chemical	5.56E-4
ERVW-1	GP3 protein, equine arteritis virus	Chemical	5.56E-4
ERVW-1	ARTEMIS protein, Arabidopsis	Chemical	5.56E-4
ERVW-1	ORF-A protein, feline immunodeficiency virus	Chemical	5.56E-4
ERVW-1	OEP80 protein, Arabidopsis	Chemical	5.56E-4
ERVW-1	GP 140	Chemical	5.8E-4
ERVW-1	HTLV-II Antigens	Chemical	5.8E-4
ERVW-1	Peptide Vaccine	Chemical	5.82E-4
ERVW-1	Deltaretrovirus Antibodies	Chemical	5.85E-4
ERVW-1	Plasmid	Chemical	5.93E-4
ERVW-1	Complementarity Determining Regions	Chemical	6.0E-4
ERVW-1	lentiviral lytic peptide type 1, Human immunodeficiency virus 1	Chemical	6.19E-4
ERVW-1	feline leukemia virus vaccine	Chemical	6.31E-4
ERVW-1	Mannosyl-Glycoprotein Endo-beta-N-Acetylglucosaminidase	Chemical	6.41E-4
ERVW-1	Tic22 protein, Pisum sativum	Chemical	6.49E-4
ERVW-1	5-helix protein, synthetic	Chemical	6.49E-4
ERVW-1	P18-I10 peptide	Chemical	6.49E-4
ERVW-1	gp130 envelope protein, Human immunodeficiency virus	Chemical	6.49E-4
ERVW-1	GPC protein, junin virus	Chemical	6.49E-4
ERVW-1	protein E1, Classical swine fever virus	Chemical	6.51E-4
ERVW-1	GP 300-350, Epstein-Barr virus	Chemical	6.6E-4
ERVW-1	E1 glycoprotein, Semliki forest virus	Chemical	6.6E-4
ERVW-1	MF59 oil emulsion	Chemical	6.79E-4
ERVW-1	E protein, Dengue virus type 3	Chemical	6.97E-4
ERVW-1	Canarypox Vector	Chemical	7.0E-4
ERVW-1	Hepatitis Antibodies	Chemical	7.14E-4
ERVW-1	oligomannoside	Chemical	7.2E-4
ERVW-1	M Protein	Chemical	7.39E-4
ERVW-1	Tunicamycin	Chemical	7.4E-4
ERVW-1	15 alpha-hydroxy-11-oxoprogesterone	Chemical	7.41E-4
ERVW-1	dehydroandrographolide 6-succinic acid monoester	Chemical	7.41E-4
ERVW-1	dehydroandrographolide 5-succinic acid monoester	Chemical	7.41E-4
ERVW-1	6-(4,6-dichlorotriazinyl)aminofluorescein	Chemical	7.41E-4
ERVW-1	EMD 57464	Chemical	7.41E-4
ERVW-1	SA 1042	Chemical	7.41E-4
ERVW-1	L-T6DP-1 peptide	Chemical	7.41E-4
ERVW-1	ST 294	Chemical	7.41E-4
ERVW-1	HIV envelope protein gp120 (55-65)	Chemical	7.41E-4
ERVW-1	glycoprotein 75, Thogoto virus	Chemical	7.41E-4
ERVW-1	v-ryk protein, avian retrovirus	Chemical	7.41E-4
ERVW-1	gp52 protein, spleen focus-forming virus	Chemical	7.41E-4
ERVW-1	human cytomegalovirus antigen p55-52	Chemical	7.41E-4
ERVW-1	CD4 S1 peptide	Chemical	7.41E-4
ERVW-1	21 kDa protein, hepatitis C virus	Chemical	7.41E-4
ERVW-1	SYG1 protein, S cerevisiae	Chemical	7.41E-4
ERVW-1	calcium-independent processing protease	Chemical	7.41E-4
ERVW-1	Fr-RBD protein, Friend murine leukemia virus	Chemical	7.41E-4
ERVW-1	GP43 protein, Xenopus	Chemical	7.41E-4
ERVW-1	RP142 peptide	Chemical	7.41E-4
ERVW-1	envelope protein, endogenous retrovirus-3	Chemical	7.41E-4
ERVW-1	Toc64 protein, Pisum sativum	Chemical	7.41E-4
ERVW-1	BRI 2923	Chemical	7.41E-4
ERVW-1	immunor	Chemical	7.41E-4
ERVW-1	3-azidoproline	Chemical	7.41E-4
ERVW-1	COG6 protein, S cerevisiae	Chemical	7.41E-4
ERVW-1	GR protein, mouse mammary tumor virus	Chemical	7.41E-4
ERVW-1	Ac-odv-e66 protein, Autographa californica nucleopolyhedrovirus	Chemical	7.41E-4
ERVW-1	Ac-odv-e18 protein, Autographa californica nucleopolyhedrovirus	Chemical	7.41E-4
ERVW-1	AcOrf-16 protein, Autographa californica nucleopolyhedrovirus	Chemical	7.41E-4
ERVW-1	gp120 protein, Human immunodeficiency virus 2	Chemical	7.41E-4
ERVW-1	KAC1 protein, Arabidopsis	Chemical	7.41E-4
ERVW-1	KAC2 protein, Arabidopsis	Chemical	7.41E-4
ERVW-1	KP15 monoclonal antibody	Chemical	7.41E-4
ERVW-1	labyrinthopeptin A1, Actinomadura namibiensis	Chemical	7.41E-4
ERVW-1	heparan sulfate 3-O-sulfotransferase, zebrafish	Chemical	7.41E-4
ERVW-1	1-(4-benzoyl-piperazin-1-yl)-2-(4-fluoro-7-(1,2,3)triazol-1-yl-1H-pyrrolo(2,3-c)pyridin-3-yl)-ethane-1,2-dione	Chemical	7.41E-4
ERVW-1	Immunoglobulin Fab Fragments	Chemical	7.42E-4
ERVW-1	glycylprolylglycine amide	Chemical	7.42E-4
ERVW-1	Rous sarcoma virus envelope protein gp37	Chemical	7.42E-4
ERVW-1	UL45 protein, herpes simplex virus type 1	Chemical	7.42E-4
ERVW-1	glycoprotein D, bovine herpesvirus 5	Chemical	7.42E-4
ERVW-1	peptide fragment P828	Chemical	7.42E-4
ERVW-1	tryptase Clara	Chemical	7.43E-4
ERVW-1	Cationic Amino Acid Transporter 1	Chemical	7.49E-4
ERVW-1	Mutant Proteins	Chemical	7.55E-4
ERVW-1	NEF Protein	Chemical	7.6E-4
ERVW-1	Diagnostic Reagent	Chemical	7.64E-4
ERVW-1	p67 antigen, Theileria	Chemical	7.85E-4
ERVW-1	Immunoglobulin Variable Region	Chemical	7.89E-4
ERVW-1	Stromal Cell-Derived Factor 1	Chemical	7.97E-4
ERVW-1	Antiserum	Chemical	7.98E-4
ERVW-1	Chemokine CCL4	Chemical	8.08E-4
ERVW-1	Scavenger Receptors, Class C	Chemical	8.08E-4
ERVW-1	Peptide-N4-(N-acetyl-beta-glucosaminyl) Asparagine Amidase	Chemical	8.13E-4
ERVW-1	Vaccines, Attenuated	Chemical	8.22E-4
ERVW-1	glycoprotein B, human herpesvirus 7	Chemical	8.35E-4
ERVW-1	A14L protein, Vaccinia virus	Chemical	8.35E-4
ERVW-1	AKR2 protein, Arabidopsis	Chemical	8.35E-4
ERVW-1	Proprotein Convertases	Chemical	8.55E-4
ERVW-1	Immunoadjuvant	Chemical	8.57E-4
ERVW-1	SU protein, equine infectious anemia virus	Chemical	8.68E-4
ERVW-1	CpxP protein, bacteria	Chemical	8.68E-4
ERVW-1	secreted glycoprotein, Ebola virus	Chemical	8.68E-4
ERVW-1	EBV-associated membrane antigen, Epstein-Barr virus	Chemical	8.8E-4
ERVW-1	cDNA	Chemical	9.02E-4
ERVW-1	Chloroplast Proteins	Chemical	9.07E-4
ERVW-1	bovine herpesvirus type-1 glycoproteins	Chemical	9.07E-4
ERVW-1	bet protein, human foamy virus	Chemical	9.09E-4
ERVW-1	Nucleotide	Chemical	9.4E-4
ERVW-1	glycoprotein B, human herpesvirus 8	Chemical	9.51E-4
ERVW-1	Ebola Vaccines	Chemical	9.53E-4
ERVW-1	Glucosidase Inhibitor	Chemical	9.8E-4
ERVW-1	dengue virus receptor	Chemical	9.92E-4
ERVW-1	CpxP protein, E coli	Chemical	9.92E-4
ERVW-1	A33R protein, Vaccinia virus	Chemical	9.92E-4
ERVW-1	castanospermine	Chemical	9.95E-4
ERVW-1	HTLV-II Antibodies	Chemical	9.96E-4
ERVW-1	Antigens, CD	Chemical	0.001
ERVW-1	glycoprotein D, Equid herpesvirus 1	Chemical	0.001
ERVW-1	K8.1 protein, Human herpesvirus 8	Chemical	0.001
ERVW-1	Viral Regulatory and Accessory Proteins	Chemical	0.00101
ERVW-1	siamycin I	Chemical	0.00102
ERVW-1	glycoprotein PE2, Sindbis virus	Chemical	0.00102
ERVW-1	nucleocapsid protein, Ebola virus	Chemical	0.00102
ERVW-1	Single-Chain Variable Fragment	Chemical	0.00105
ERVW-1	DNA	Chemical	0.00106
ERVW-1	Cytomegalovirus Vaccines	Chemical	0.00106
ERVW-1	tyrosine O-sulfate	Chemical	0.00106
ERVW-1	Spike Glycoprotein, Coronavirus	Chemical	0.0011
ERVW-1	Vaccine Antigen	Chemical	0.0011
ERVW-1	T140 peptide	Chemical	0.0011
ERVW-1	Receptors, Cell Surface	Chemical	0.00111
ERVW-1	N-(3-(3-fluorophenyl)-4-((4-(3-benzyl-1-ethylpyrazol-5-yl)piperidin-1-yl)methyl)cyclopentyl)-N-methylvaline	Chemical	0.00111
ERVW-1	anibamine	Chemical	0.00111
ERVW-1	C46 HIV-1 fusion inhibitory peptide	Chemical	0.00111
ERVW-1	glycoprotein B, human herpesvirus-6	Chemical	0.00111
ERVW-1	E2 protein, Ross River virus	Chemical	0.00111
ERVW-1	BMRF-2 protein, Human herpesvirus 4	Chemical	0.00111
ERVW-1	AIDSVAX B-E	Chemical	0.00111
ERVW-1	Pimelautide	Chemical	0.00111
ERVW-1	thiomarinol F	Chemical	0.00111
ERVW-1	poly(pyrrole-benzophenone)	Chemical	0.00111
ERVW-1	5,6,2',3',6'-pentamethoxyflavone	Chemical	0.00111
ERVW-1	RNA aptamer B40	Chemical	0.00111
ERVW-1	Gp120 brain glycoprotein, Bos taurus	Chemical	0.00111
ERVW-1	glycoprotein E2, border disease virus	Chemical	0.00111
ERVW-1	Env-Mlvi-4 protein, Moloney murine leukemia virus	Chemical	0.00111
ERVW-1	RP70 peptide	Chemical	0.00111
ERVW-1	RP342 peptide	Chemical	0.00111
ERVW-1	Swin1.1 protein, Salix viminalis	Chemical	0.00111
ERVW-1	ERS-24 protein, Cricetulus griseus	Chemical	0.00111
ERVW-1	glycoprotein H, herpesvirus 7	Chemical	0.00111
ERVW-1	temacrazine	Chemical	0.00111
ERVW-1	E protein, Equine arteritis virus	Chemical	0.00111
ERVW-1	hammerhead ribozyme RZ3-BL2	Chemical	0.00111
ERVW-1	human enodgenous retrovirus K10 protease	Chemical	0.00111
ERVW-1	retanef	Chemical	0.00111
ERVW-1	(CCIZN17)3 protein	Chemical	0.00111
ERVW-1	Ac-gp37 protein, Autographa californica nucleopolyhedrovirus	Chemical	0.00111
ERVW-1	Ac-odv-ec27 protein, Autographa californica nucleopolyhedrovirus	Chemical	0.00111
ERVW-1	US9 protein, bovine herpesvirus 1	Chemical	0.00111
ERVW-1	HLA-A*03:01:01:01 antigen	Chemical	0.00111
ERVW-1	juniferdin	Chemical	0.00111
ERVW-1	VIR-353	Chemical	0.00111
ERVW-1	US16 protein, human cytomegalovirus	Chemical	0.00111
ERVW-1	E-glycoprotein, Dengue virus type 1	Chemical	0.00111
ERVW-1	glycoprotein G1, Hantavirus	Chemical	0.00112
ERVW-1	Fusion Proteins, gag-pol	Chemical	0.00113
ERVW-1	DNA Primers	Chemical	0.00115
ERVW-1	glycoprotein H, Human cytomegalovirus	Chemical	0.00115
ERVW-1	TAT Protein	Chemical	0.00116
ERVW-1	M protein, Coronavirus	Chemical	0.00116
ERVW-1	Contactin 1	Chemical	0.00118
ERVW-1	TOC75 protein, Arabidopsis	Chemical	0.0012
ERVW-1	simplexvirus receptor	Chemical	0.00121
ERVW-1	glycoprotein gp2, lassa virus	Chemical	0.00121
ERVW-1	UL55 protein, human cytomegalovirus	Chemical	0.00121
ERVW-1	glycoprotein H, herpes simplex virus type 1	Chemical	0.00122
ERVW-1	HN Protein	Chemical	0.00124
ERVW-1	Anti-CD4 Monoclonal Antibody	Chemical	0.00124
ERVW-1	glycoprotein O, cytomegalovirus	Chemical	0.00124
ERVW-1	nef Gene Products, Human Immunodeficiency Virus	Chemical	0.00125
ERVW-1	Antigens, Differentiation, T-Lymphocyte	Chemical	0.00127
ERVW-1	Polyproteins	Chemical	0.00128
ERVW-1	Cell Surface Antigen	Chemical	0.0013
ERVW-1	N-methyldeoxynojirimycin	Chemical	0.00131
ERVW-1	Liposomes	Chemical	0.00132
ERVW-1	Cell Adhesion Molecules	Chemical	0.00133
ERVW-1	Viral Vector	Chemical	0.00133
ERVW-1	Vaccines, Marker	Chemical	0.00133
ERVW-1	envelysin	Chemical	0.00133
ERVW-1	Chemokine CCL5	Chemical	0.00135
ERVW-1	Toc34 protein, plant	Chemical	0.00137
ERVW-1	Lectins	Chemical	0.00138
ERVW-1	feline oncornavirus-associated cell membrane antigen	Chemical	0.00139
ERVW-1	human T-cell leukemia virus type-II protein gp21	Chemical	0.00139
ERVW-1	glycoprotein peptide, Lymphocytic choriomeningitis virus	Chemical	0.00139
ERVW-1	actinohivin protein, actinomycete	Chemical	0.00139
ERVW-1	glycoprotein B, herpes simplex virus type 2	Chemical	0.0014
ERVW-1	Erythropoietin Receptor	Chemical	0.00141
ERVW-1	NS1 protein, Flavivirus	Chemical	0.00142
ERVW-1	Hemagglutinin-Neuraminidase	Chemical	0.00144
ERVW-1	Galactosylceramides	Chemical	0.00147
ERVW-1	p55 gag precursor protein, Human immunodeficiency virus 1	Chemical	0.00147
ERVW-1	Histocompatibility Antigens Class II	Chemical	0.00148
ERVW-1	2-chloronicotinamide	Chemical	0.00148
ERVW-1	GLA 40	Chemical	0.00148
ERVW-1	ophiobolin C	Chemical	0.00148
ERVW-1	mannosylamine	Chemical	0.00148
ERVW-1	structural-GP protein, Bos taurus	Chemical	0.00148
ERVW-1	glycoprotein 71, Friend murine leukemia virus	Chemical	0.00148
ERVW-1	glycoprotein GP 68	Chemical	0.00148
ERVW-1	major structural protein, cytomegalovirus 64kDa	Chemical	0.00148
ERVW-1	sulfoevernan	Chemical	0.00148
ERVW-1	PagD protein, Salmonella	Chemical	0.00148
ERVW-1	internal protein III, bacteriophage T4	Chemical	0.00148
ERVW-1	murine leukemia virus protein p2E	Chemical	0.00148
ERVW-1	16 kDa protein, hepatitis C virus	Chemical	0.00148
ERVW-1	RP 135 peptide	Chemical	0.00148
ERVW-1	glycoprotein gp70, simian retrovirus-2	Chemical	0.00148
ERVW-1	MTA-1 protein, Neurospora crassa	Chemical	0.00148
ERVW-1	IEP110 protein, Pisum sativum	Chemical	0.00148
ERVW-1	peptide T21	Chemical	0.00148
ERVW-1	ORF5 protein, Human herpesvirus 3	Chemical	0.00148
ERVW-1	membrane protein, 75kDa	Chemical	0.00148
ERVW-1	glycoprotein H, Marek's disease virus	Chemical	0.00148
ERVW-1	19,20-epoxycytochalasin Q	Chemical	0.00148
ERVW-1	bet3 protein, mouse	Chemical	0.00148
ERVW-1	heparan sulfate 2-O-sulfotransferase, zebrafish	Chemical	0.00148
ERVW-1	HIV-1 envelope protein gp41 (649-683)	Chemical	0.00148
ERVW-1	gp160 protein, Human immunodeficiency virus 2	Chemical	0.00148
ERVW-1	LrgB protein, Arabidopsis	Chemical	0.00148
ERVW-1	E-glycoprotein, Dengue virus type 3	Chemical	0.00148
ERVW-1	Complement Receptor Type 2	Chemical	0.00149
ERVW-1	OKT4A monoclonal antibody	Chemical	0.00149
ERVW-1	Suradista	Chemical	0.00149
ERVW-1	US9 protein, Human herpesvirus 1	Chemical	0.00149
ERVW-1	osmC protein, E coli	Chemical	0.00149
