Selection	Association Name	Association Type	Significance
Spike Glycoprotein, Coronavirus	Ribonucleic Acid	Chemical	0.00468
Spike Glycoprotein, Coronavirus	fangchinoline	Chemical	0.00476
Spike Glycoprotein, Coronavirus	Codon	Chemical	0.00482
Spike Glycoprotein, Coronavirus	Viral Protein	Chemical	0.00495
Spike Glycoprotein, Coronavirus	IgA	Chemical	0.00534
Spike Glycoprotein, Coronavirus	DNA replicase	Chemical	0.00556
Spike Glycoprotein, Coronavirus	cDNA	Chemical	0.0059
Spike Glycoprotein, Coronavirus	Cysteine Endopeptidases	Chemical	0.0062
Spike Glycoprotein, Coronavirus	Mutant Proteins	Chemical	0.00641
Spike Glycoprotein, Coronavirus	Peptide Fragments	Chemical	0.00667
Spike Glycoprotein, Coronavirus	DNA, Viral	Chemical	0.00668
Spike Glycoprotein, Coronavirus	Neuraminidase	Chemical	0.00679
Spike Glycoprotein, Coronavirus	Fc-Gamma Receptor II	Chemical	0.00697
Spike Glycoprotein, Coronavirus	Peptide-N4-(N-acetyl-beta-glucosaminyl) Asparagine Amidase	Chemical	0.00701
Spike Glycoprotein, Coronavirus	3C-like protease, SARS coronavirus	Chemical	0.00706
Spike Glycoprotein, Coronavirus	Glucosidase Inhibitor	Chemical	0.00706
Spike Glycoprotein, Coronavirus	CpG ODN 1826	Chemical	0.00727
Spike Glycoprotein, Coronavirus	Inactivated Vaccine	Chemical	0.00749
Spike Glycoprotein, Coronavirus	2-bromopalmitate	Chemical	0.00749
Spike Glycoprotein, Coronavirus	Cell Surface Receptor	Chemical	0.00792
Spike Glycoprotein, Coronavirus	IgY	Chemical	0.00807
Spike Glycoprotein, Coronavirus	Membrane Protein	Chemical	0.00811
Spike Glycoprotein, Coronavirus	Adenovirus Vaccine	Chemical	0.00831
Spike Glycoprotein, Coronavirus	Alum Compounds	Chemical	0.00847
Spike Glycoprotein, Coronavirus	Immunoglobulin Fc	Chemical	0.00865
Spike Glycoprotein, Coronavirus	Vaccines, Edible	Chemical	0.00908
Spike Glycoprotein, Coronavirus	Single-Chain Variable Fragment	Chemical	0.00913
Spike Glycoprotein, Coronavirus	Lectins, C-Type	Chemical	0.00918
Spike Glycoprotein, Coronavirus	Mannosyl-Glycoprotein Endo-beta-N-Acetylglucosaminidase	Chemical	0.0094
Spike Glycoprotein, Coronavirus	Vaccines, Virosome	Chemical	0.00943
Spike Glycoprotein, Coronavirus	Immunoglobulin Fragments	Chemical	0.0096
Spike Glycoprotein, Coronavirus	Hemagglutinin Glycoproteins, Influenza Virus	Chemical	0.00979
Spike Glycoprotein, Coronavirus	polyhistidine	Chemical	0.0101
Spike Glycoprotein, Coronavirus	Interleukin-4	Chemical	0.0103
Spike Glycoprotein, Coronavirus	Isopropyl Thiogalactoside	Chemical	0.0107
Spike Glycoprotein, Coronavirus	Complementarity Determining Regions	Chemical	0.0108
Spike Glycoprotein, Coronavirus	glycoprotein receptor GPIb-IX	Chemical	0.0109
Spike Glycoprotein, Coronavirus	Nucleoproteins	Chemical	0.0111
Spike Glycoprotein, Coronavirus	Antigens, CD	Chemical	0.0112
Spike Glycoprotein, Coronavirus	G protein, vesicular stomatitis virus	Chemical	0.0114
Spike Glycoprotein, Coronavirus	glycoprotein G, Rabies virus	Chemical	0.0119
Spike Glycoprotein, Coronavirus	Cysteine	Chemical	0.012
Spike Glycoprotein, Coronavirus	RNA Polymerase	Chemical	0.012
Spike Glycoprotein, Coronavirus	Imino Sugars	Chemical	0.0122
Spike Glycoprotein, Coronavirus	Cell Adhesion Molecule	Chemical	0.0125
Spike Glycoprotein, Coronavirus	bafilomycin A	Chemical	0.0127
Spike Glycoprotein, Coronavirus	Immunoglobulin	Chemical	0.0128
Spike Glycoprotein, Coronavirus	Codon, Initiator	Chemical	0.0132
Spike Glycoprotein, Coronavirus	Vaccine Antigen	Chemical	0.0138
Spike Glycoprotein, Coronavirus	maltoporins	Chemical	0.0144
Spike Glycoprotein, Coronavirus	lactosamine	Chemical	0.0146
Spike Glycoprotein, Coronavirus	Antigens, Differentiation	Chemical	0.0148
Spike Glycoprotein, Coronavirus	Single-Stranded RNA	Chemical	0.0155
Spike Glycoprotein, Coronavirus	Protease Inhibitor	Chemical	0.0158
Spike Glycoprotein, Coronavirus	Proprotein Convertases	Chemical	0.0159
Spike Glycoprotein, Coronavirus	Proprotein	Chemical	0.0162
Spike Glycoprotein, Coronavirus	trypsin-like serine protease	Chemical	0.0167
Spike Glycoprotein, Coronavirus	Polymerase	Chemical	0.0168
Spike Glycoprotein, Coronavirus	GYKI 52466	Chemical	0.017
Spike Glycoprotein, Coronavirus	RNA, recombinant	Chemical	0.0173
Spike Glycoprotein, Coronavirus	M1 protein, Influenza A virus	Chemical	0.0175
Spike Glycoprotein, Coronavirus	Antiserum	Chemical	0.0177
Spike Glycoprotein, Coronavirus	Aluminum Sulfate	Chemical	0.0178
Spike Glycoprotein, Coronavirus	Fc Receptor	Chemical	0.0179
Spike Glycoprotein, Coronavirus	HLA-A Antigens	Chemical	0.018
Spike Glycoprotein, Coronavirus	Acetylesterase	Chemical	0.0186
Spike Glycoprotein, Coronavirus	Green Fluorescent Proteins	Chemical	0.0194
Spike Glycoprotein, Coronavirus	E1 protein, Hepatitis C virus	Chemical	0.0198
Spike Glycoprotein, Coronavirus	Small Interfering RNA	Chemical	0.0201
Spike Glycoprotein, Coronavirus	Immunoglobulin Variable Region	Chemical	0.0204
Spike Glycoprotein, Coronavirus	Polyclonal Antibody	Chemical	0.0204
Spike Glycoprotein, Coronavirus	NA protein, influenza A virus	Chemical	0.0206
Spike Glycoprotein, Coronavirus	DNA-Directed RNA Polymerases	Chemical	0.0213
Spike Glycoprotein, Coronavirus	NAADP	Chemical	0.0215
Spike Glycoprotein, Coronavirus	Cell Surface Antigen	Chemical	0.0218
Spike Glycoprotein, Coronavirus	Gene Products, vif	Chemical	0.0219
Spike Glycoprotein, Coronavirus	Amino Acids, Basic	Chemical	0.0223
Spike Glycoprotein, Coronavirus	dimyristoylphosphatidylglycerol	Chemical	0.0226
Spike Glycoprotein, Coronavirus	Heparan Sulfate	Chemical	0.0227
Spike Glycoprotein, Coronavirus	glycoprotein D, Human herpesvirus 1	Chemical	0.0227
Spike Glycoprotein, Coronavirus	Aluminum Phosphate	Chemical	0.0228
Spike Glycoprotein, Coronavirus	3C proteases	Chemical	0.0235
Spike Glycoprotein, Coronavirus	dodecylphosphocholine	Chemical	0.0258
Spike Glycoprotein, Coronavirus	H-2 Antigens	Chemical	0.0266
Spike Glycoprotein, Coronavirus	RNA, Small Interfering	Chemical	0.0271
Spike Glycoprotein, Coronavirus	Tuftsin	Chemical	0.0278
Spike Glycoprotein, Coronavirus	CD45RB	Chemical	0.0283
Spike Glycoprotein, Coronavirus	Muramyl Dipeptide	Chemical	0.0289
Spike Glycoprotein, Coronavirus	Angiotensin	Chemical	0.029
Spike Glycoprotein, Coronavirus	Luciferases, Renilla	Chemical	0.029
Spike Glycoprotein, Coronavirus	glucose-regulated proteins	Chemical	0.0299
Spike Glycoprotein, Coronavirus	Nafamostat	Chemical	0.0303
Spike Glycoprotein, Coronavirus	Viral Regulatory and Accessory Proteins	Chemical	0.0307
Spike Glycoprotein, Coronavirus	Cathepsin B	Chemical	0.031
Spike Glycoprotein, Coronavirus	ADAM Proteins	Chemical	0.0315
Spike Glycoprotein, Coronavirus	NF-kappa B kinase	Chemical	0.0326
Spike Glycoprotein, Coronavirus	Recombinant DNA	Chemical	0.033
Spike Glycoprotein, Coronavirus	gp120 protein, Human immunodeficiency virus 1	Chemical	0.0332
Spike Glycoprotein, Coronavirus	CD81 Antigen	Chemical	0.034
Spike Glycoprotein, Coronavirus	78 kDa Glucose-Regulated Protein	Chemical	0.0343
Spike Glycoprotein, Coronavirus	Coat Protein Complex I	Chemical	0.0356
Spike Glycoprotein, Coronavirus	Bispecific Antibody	Chemical	0.0359
Spike Glycoprotein, Coronavirus	Cysteine Proteinase	Chemical	0.036
Spike Glycoprotein, Coronavirus	Eukaryotic Initiation Factor-3	Chemical	0.0371
Spike Glycoprotein, Coronavirus	CD9 Antigen	Chemical	0.0374
Spike Glycoprotein, Coronavirus	Tosylphenylalanyl Chloromethyl Ketone	Chemical	0.0382
Spike Glycoprotein, Coronavirus	Receptors, Cell Surface	Chemical	0.0387
Spike Glycoprotein, Coronavirus	enhanced green fluorescent protein	Chemical	0.0388
Spike Glycoprotein, Coronavirus	red fluorescent protein	Chemical	0.0395
Spike Glycoprotein, Coronavirus	Liposomes	Chemical	0.0397
Spike Glycoprotein, Coronavirus	Galectins	Chemical	0.04
Spike Glycoprotein, Coronavirus	Gene Library	Chemical	0.0408
Spike Glycoprotein, Coronavirus	Particle	Chemical	0.0425
Spike Glycoprotein, Coronavirus	Reagent	Chemical	0.0427
Spike Glycoprotein, Coronavirus	Freund's Adjuvant	Chemical	0.0445
Spike Glycoprotein, Coronavirus	PERK kinase	Chemical	0.0448
Spike Glycoprotein, Coronavirus	Avian Proteins	Chemical	0.0453
Spike Glycoprotein, Coronavirus	Immunoglobulin Fab Fragments	Chemical	0.0463
Spike Glycoprotein, Coronavirus	Single-Domain Antibodies	Chemical	0.0489
Spike Glycoprotein, Coronavirus	Water	Chemical	0.0501
Spike Glycoprotein, Coronavirus	Helicase	Chemical	0.0501
Spike Glycoprotein, Coronavirus	Enzyme	Chemical	0.0508
Spike Glycoprotein, Coronavirus	Tetraspanins	Chemical	0.052
Spike Glycoprotein, Coronavirus	Receptors, Amino Acid	Chemical	0.0555
Spike Glycoprotein, Coronavirus	Sepharose	Chemical	0.0558
Spike Glycoprotein, Coronavirus	Oxygen	Chemical	0.0563
Spike Glycoprotein, Coronavirus	Chemokine	Chemical	0.0572
Spike Glycoprotein, Coronavirus	Untranslated Regions	Chemical	0.0572
Spike Glycoprotein, Coronavirus	Glucose	Chemical	0.0576
Spike Glycoprotein, Coronavirus	Papain	Chemical	0.0579
Spike Glycoprotein, Coronavirus	Lectin	Chemical	0.058
Spike Glycoprotein, Coronavirus	Filamin-A	Chemical	0.0584
Spike Glycoprotein, Coronavirus	Collectins	Chemical	0.0592
Spike Glycoprotein, Coronavirus	Beta-methyl Cyclodextrin	Chemical	0.0594
Spike Glycoprotein, Coronavirus	Proteinase Inhibitory Proteins, Secretory	Chemical	0.0597
Spike Glycoprotein, Coronavirus	FAS-Associated Death Domain Protein	Chemical	0.0606
Spike Glycoprotein, Coronavirus	Filipin III	Chemical	0.0647
Spike Glycoprotein, Coronavirus	Interleukin-8	Chemical	0.0651
Spike Glycoprotein, Coronavirus	heat-labile enterotoxin, E coli	Chemical	0.0657
Spike Glycoprotein, Coronavirus	Cytoplasmic RNA	Chemical	0.0659
Spike Glycoprotein, Coronavirus	Biological Markers	Chemical	0.0663
Spike Glycoprotein, Coronavirus	Endopeptidase	Chemical	0.0667
Spike Glycoprotein, Coronavirus	CCAAT/Enhancer Binding Protein Alpha	Chemical	0.0671
Spike Glycoprotein, Coronavirus	Polysaccharides	Chemical	0.0677
Spike Glycoprotein, Coronavirus	Sodium Cholate	Chemical	0.0687
Spike Glycoprotein, Coronavirus	Mucin-5AC	Chemical	0.0707
Spike Glycoprotein, Coronavirus	Esterase	Chemical	0.0708
Spike Glycoprotein, Coronavirus	Calnexin	Chemical	0.071
Spike Glycoprotein, Coronavirus	Aluminum	Chemical	0.0712
Spike Glycoprotein, Coronavirus	Interleukin-1 Receptor-Associated Kinases	Chemical	0.0714
Spike Glycoprotein, Coronavirus	Interferon Alpha-Beta Receptor Beta Chain	Chemical	0.0721
Spike Glycoprotein, Coronavirus	Proto-Oncogene Proteins c-abl	Chemical	0.0722
Spike Glycoprotein, Coronavirus	Glucosidases	Chemical	0.0731
Spike Glycoprotein, Coronavirus	Neural Cell Adhesion Molecule	Chemical	0.0734
Spike Glycoprotein, Coronavirus	Caveolin 1	Chemical	0.0748
Spike Glycoprotein, Coronavirus	Tunicamycin	Chemical	0.0749
Spike Glycoprotein, Coronavirus	Molecule	Chemical	0.075
Spike Glycoprotein, Coronavirus	Sulfur Radioisotopes	Chemical	0.0776
Spike Glycoprotein, Coronavirus	Lectins	Chemical	0.0811
Spike Glycoprotein, Coronavirus	Clathrin	Chemical	0.0812
Spike Glycoprotein, Coronavirus	Luminescent Proteins	Chemical	0.0827
Spike Glycoprotein, Coronavirus	Pulmonary Surfactant-Associated Protein D	Chemical	0.0834
Spike Glycoprotein, Coronavirus	Small Ubiquitin-Related Modifier Proteins	Chemical	0.0852
Spike Glycoprotein, Coronavirus	Virulence Factors	Chemical	0.0855
Spike Glycoprotein, Coronavirus	Benzylisoquinolines	Chemical	0.0859
Spike Glycoprotein, Coronavirus	Cytokines	Chemical	0.0865
Spike Glycoprotein, Coronavirus	Coomassie blue	Chemical	0.0868
Spike Glycoprotein, Coronavirus	Hemocyanin	Chemical	0.0907
Spike Glycoprotein, Coronavirus	Caspase-9	Chemical	0.0909
Spike Glycoprotein, Coronavirus	Algal Proteins	Chemical	0.091
Spike Glycoprotein, Coronavirus	Oligosaccharide	Chemical	0.0912
Spike Glycoprotein, Coronavirus	Amyloidogenic Proteins	Chemical	0.0923
Spike Glycoprotein, Coronavirus	Immunoglobulin A, Secretory	Chemical	0.0931
Spike Glycoprotein, Coronavirus	Annexin A2	Chemical	0.0933
Spike Glycoprotein, Coronavirus	Food	Chemical	0.0955
Spike Glycoprotein, Coronavirus	Interleukin-6	Chemical	0.0982
Spike Glycoprotein, Coronavirus	Emodin	Chemical	0.101
Spike Glycoprotein, Coronavirus	C-X-C Motif Chemokine 2	Chemical	0.101
Spike Glycoprotein, Coronavirus	Casein Kinases	Chemical	0.101
Spike Glycoprotein, Coronavirus	CPG-oligonucleotide	Chemical	0.101
Spike Glycoprotein, Coronavirus	Caveolins	Chemical	0.102
Spike Glycoprotein, Coronavirus	Pancreatic Elastase	Chemical	0.103
Spike Glycoprotein, Coronavirus	Polyethyleneimine	Chemical	0.103
Spike Glycoprotein, Coronavirus	Dithiothreitol	Chemical	0.104
Spike Glycoprotein, Coronavirus	Factor Xa	Chemical	0.106
Spike Glycoprotein, Coronavirus	Metal	Chemical	0.108
Spike Glycoprotein, Coronavirus	Nisin	Chemical	0.109
Spike Glycoprotein, Coronavirus	Palmitic Acids	Chemical	0.111
Spike Glycoprotein, Coronavirus	Glutathione S-Transferase	Chemical	0.112
Spike Glycoprotein, Coronavirus	Mannosidases	Chemical	0.112
Spike Glycoprotein, Coronavirus	Toll-Like Receptor 2	Chemical	0.113
Spike Glycoprotein, Coronavirus	Interferon	Chemical	0.117
Spike Glycoprotein, Coronavirus	CD45RA	Chemical	0.118
Spike Glycoprotein, Coronavirus	Ammonium Chloride	Chemical	0.119
Spike Glycoprotein, Coronavirus	Ion	Chemical	0.12
Spike Glycoprotein, Coronavirus	T-Cell Surface Glycoprotein CD5	Chemical	0.121
Spike Glycoprotein, Coronavirus	Peptidomimetics	Chemical	0.121
Spike Glycoprotein, Coronavirus	Antineoplastic Agent	Chemical	0.122
Spike Glycoprotein, Coronavirus	Aminopeptidases	Chemical	0.122
Spike Glycoprotein, Coronavirus	Sarcosine	Chemical	0.126
Spike Glycoprotein, Coronavirus	Voltage-Gated Sodium Channels	Chemical	0.126
Spike Glycoprotein, Coronavirus	CD45RO	Chemical	0.126
Spike Glycoprotein, Coronavirus	Cytokine	Chemical	0.128
Spike Glycoprotein, Coronavirus	Plant Lectins	Chemical	0.129
Spike Glycoprotein, Coronavirus	3' Untranslated Regions	Chemical	0.133
Spike Glycoprotein, Coronavirus	DNA Damage-Inducible Transcript 3 Protein	Chemical	0.134
Spike Glycoprotein, Coronavirus	Apoptosis Inducing Factor	Chemical	0.135
Spike Glycoprotein, Coronavirus	Oligonucleotide Probes	Chemical	0.137
Spike Glycoprotein, Coronavirus	5' Untranslated Regions	Chemical	0.138
Spike Glycoprotein, Coronavirus	Cholate	Chemical	0.138
Spike Glycoprotein, Coronavirus	beta-Defensins	Chemical	0.138
Spike Glycoprotein, Coronavirus	Toll-Like Receptor 3	Chemical	0.14
Spike Glycoprotein, Coronavirus	Epithelial Sodium Channels	Chemical	0.14
Spike Glycoprotein, Coronavirus	Lipofectamine	Chemical	0.143
Spike Glycoprotein, Coronavirus	Maltose-Binding Proteins	Chemical	0.143
Spike Glycoprotein, Coronavirus	Cytoskeletal Protein	Chemical	0.146
Spike Glycoprotein, Coronavirus	Dithionitrobenzoic Acid	Chemical	0.147
Spike Glycoprotein, Coronavirus	Small Molecule	Chemical	0.148
Spike Glycoprotein, Coronavirus	Oligodeoxyribonucleotides	Chemical	0.149
Spike Glycoprotein, Coronavirus	Platelet Glycoprotein GPIb-IX Complex	Chemical	0.149
Spike Glycoprotein, Coronavirus	U-0126	Chemical	0.15
Spike Glycoprotein, Coronavirus	Viral Vector	Chemical	0.15
Spike Glycoprotein, Coronavirus	C-C Motif Chemokine 2	Chemical	0.151
Spike Glycoprotein, Coronavirus	Amino Acid Chloromethyl Ketones	Chemical	0.152
Spike Glycoprotein, Coronavirus	DNA, Intergenic	Chemical	0.153
Spike Glycoprotein, Coronavirus	Hydrolyzable Tannins	Chemical	0.154
Spike Glycoprotein, Coronavirus	Elongation Factor 1	Chemical	0.154
Spike Glycoprotein, Coronavirus	IgM	Chemical	0.157
Spike Glycoprotein, Coronavirus	Bacterial Vaccine	Chemical	0.161
Spike Glycoprotein, Coronavirus	Kinase	Chemical	0.163
Spike Glycoprotein, Coronavirus	Acids	Chemical	0.164
Spike Glycoprotein, Coronavirus	Trypan Blue	Chemical	0.165
Spike Glycoprotein, Coronavirus	proteoliposomes	Chemical	0.166
Spike Glycoprotein, Coronavirus	Glycoside Hydrolases	Chemical	0.17
Spike Glycoprotein, Coronavirus	Anthraquinone	Chemical	0.171
Spike Glycoprotein, Coronavirus	Interleukin-18	Chemical	0.172
Spike Glycoprotein, Coronavirus	Nitrogen	Chemical	0.173
Spike Glycoprotein, Coronavirus	Solutions	Chemical	0.174
Spike Glycoprotein, Coronavirus	C-C Motif Chemokine 3	Chemical	0.174
Spike Glycoprotein, Coronavirus	Sodium	Chemical	0.175
Spike Glycoprotein, Coronavirus	Interleukin-2	Chemical	0.177
Spike Glycoprotein, Coronavirus	Palmitates	Chemical	0.18
Spike Glycoprotein, Coronavirus	HIV Envelope Protein gp41	Chemical	0.18
Spike Glycoprotein, Coronavirus	Disulfides	Chemical	0.181
Spike Glycoprotein, Coronavirus	Thioredoxin	Chemical	0.183
Spike Glycoprotein, Coronavirus	Chemokine CCL4	Chemical	0.184
Spike Glycoprotein, Coronavirus	Polymer	Chemical	0.189
Spike Glycoprotein, Coronavirus	Sodium Acetate	Chemical	0.192
Spike Glycoprotein, Coronavirus	C-X-C Motif Chemokine 10	Chemical	0.192
Spike Glycoprotein, Coronavirus	HLA-C Antigens	Chemical	0.193
Spike Glycoprotein, Coronavirus	Myeloma Proteins	Chemical	0.195
Spike Glycoprotein, Coronavirus	Guanidine Hydrochloride	Chemical	0.195
Spike Glycoprotein, Coronavirus	Viral Hepatitis Vaccines	Chemical	0.198
Spike Glycoprotein, Coronavirus	HIV Antigens	Chemical	0.2
Spike Glycoprotein, Coronavirus	Corynebacterium diphtheriae Toxoid Antigen (Formaldehyde Inactivated)	Chemical	0.203
Spike Glycoprotein, Coronavirus	Retroviral Vector	Chemical	0.206
Spike Glycoprotein, Coronavirus	SB 203580	Chemical	0.207
Spike Glycoprotein, Coronavirus	Caspase-8	Chemical	0.208
Spike Glycoprotein, Coronavirus	Air	Chemical	0.208
Spike Glycoprotein, Coronavirus	Lipid A	Chemical	0.212
Spike Glycoprotein, Coronavirus	Ribonuclease H	Chemical	0.214
Spike Glycoprotein, Coronavirus	Interferon-Induced, Double-Stranded RNA-Activated Protein Kinase	Chemical	0.215
Spike Glycoprotein, Coronavirus	Luteolin	Chemical	0.216
Spike Glycoprotein, Coronavirus	Histocompatibility Antigens Class I	Chemical	0.217
Spike Glycoprotein, Coronavirus	Protein Disulfide-Isomerases	Chemical	0.22
Spike Glycoprotein, Coronavirus	Lipid Bilayers	Chemical	0.222
Spike Glycoprotein, Coronavirus	Hemoglobin	Chemical	0.226
Spike Glycoprotein, Coronavirus	Mannose	Chemical	0.227
Spike Glycoprotein, Coronavirus	Amino Acid Transport System X-AG	Chemical	0.227
Spike Glycoprotein, Coronavirus	Agonist	Chemical	0.229
Spike Glycoprotein, Coronavirus	Dipeptidyl-Peptidase IV Inhibitors	Chemical	0.233
Spike Glycoprotein, Coronavirus	Dynamins	Chemical	0.233
Spike Glycoprotein, Coronavirus	Oxygen Radical	Chemical	0.239
Spike Glycoprotein, Coronavirus	Antibodies, Blocking	Chemical	0.241
Spike Glycoprotein, Coronavirus	Base	Chemical	0.247
Spike Glycoprotein, Coronavirus	Oligoribonucleotides	Chemical	0.252
Spike Glycoprotein, Coronavirus	Neuraminic Acids	Chemical	0.253
Spike Glycoprotein, Coronavirus	Phosphatidylglycerols	Chemical	0.253
Spike Glycoprotein, Coronavirus	Antigens, Plant	Chemical	0.26
Spike Glycoprotein, Coronavirus	Mucin	Chemical	0.261
Spike Glycoprotein, Coronavirus	Cholera Toxin	Chemical	0.263
Spike Glycoprotein, Coronavirus	Poliovirus Vaccine, Oral	Chemical	0.267
Spike Glycoprotein, Coronavirus	Protein Phosphatase 1	Chemical	0.269
Spike Glycoprotein, Coronavirus	Element	Chemical	0.273
Spike Glycoprotein, Coronavirus	Antigens, Differentiation, B-Lymphocyte	Chemical	0.273
Spike Glycoprotein, Coronavirus	Pharmaceutical Preparations	Chemical	0.279
Spike Glycoprotein, Coronavirus	Antagonist	Chemical	0.283
Spike Glycoprotein, Coronavirus	Interleukin-12	Chemical	0.288
Spike Glycoprotein, Coronavirus	Luciferase	Chemical	0.29
Spike Glycoprotein, Coronavirus	Toll-Like Receptors	Chemical	0.292
Spike Glycoprotein, Coronavirus	Ribonuclease, Pancreatic	Chemical	0.296
Spike Glycoprotein, Coronavirus	Culture Media	Chemical	0.297
Spike Glycoprotein, Coronavirus	DNA	Chemical	0.299
Spike Glycoprotein, Coronavirus	Tryptase	Chemical	0.3
Spike Glycoprotein, Coronavirus	Macrophage Inflammatory Protein	Chemical	0.301
Spike Glycoprotein, Coronavirus	Antibodies, Anti-Idiotypic	Chemical	0.304
Spike Glycoprotein, Coronavirus	Transcription Factor	Chemical	0.318
Spike Glycoprotein, Coronavirus	Salt	Chemical	0.323
Spike Glycoprotein, Coronavirus	alpha-Macroglobulins	Chemical	0.325
Spike Glycoprotein, Coronavirus	DNA Probes	Chemical	0.329
Spike Glycoprotein, Coronavirus	Histocompatibility Antigens Class II	Chemical	0.331
Spike Glycoprotein, Coronavirus	Receptor, Angiotensin, Type 2	Chemical	0.346
Spike Glycoprotein, Coronavirus	Receptors, Pattern Recognition	Chemical	0.35
Spike Glycoprotein, Coronavirus	Actin	Chemical	0.362
Spike Glycoprotein, Coronavirus	Replicon	Chemical	0.366
Spike Glycoprotein, Coronavirus	Bacterial Protein	Chemical	0.371
Spike Glycoprotein, Coronavirus	Endopeptidase K	Chemical	0.375
Spike Glycoprotein, Coronavirus	Hepatitis Antibodies	Chemical	0.377
Spike Glycoprotein, Coronavirus	CCAAT Enhancer Binding Protein	Chemical	0.377
Spike Glycoprotein, Coronavirus	Butadienes	Chemical	0.38
Spike Glycoprotein, Coronavirus	Porins	Chemical	0.388
Spike Glycoprotein, Coronavirus	Protein Kinase	Chemical	0.39
Spike Glycoprotein, Coronavirus	Aluminum Compounds	Chemical	0.391
Spike Glycoprotein, Coronavirus	RNA Helicase	Chemical	0.392
Spike Glycoprotein, Coronavirus	Drug Carriers	Chemical	0.393
Spike Glycoprotein, Coronavirus	Low Affinity Immunoglobulin Epsilon Fc Receptor	Chemical	0.393
Spike Glycoprotein, Coronavirus	Glycopeptide	Chemical	0.397
Spike Glycoprotein, Coronavirus	Interferons	Chemical	0.398
Spike Glycoprotein, Coronavirus	Heparan Sulfate Proteoglycan	Chemical	0.399
Spike Glycoprotein, Coronavirus	Lead Compound	Chemical	0.4
Spike Glycoprotein, Coronavirus	Amino Acids, Aromatic	Chemical	0.401
Spike Glycoprotein, Coronavirus	Enterotoxin	Chemical	0.403
Spike Glycoprotein, Coronavirus	Sulfhydryl Reagents	Chemical	0.404
Spike Glycoprotein, Coronavirus	Escherichia coli Proteins	Chemical	0.406
Spike Glycoprotein, Coronavirus	N-Methyl-D-Aspartate Receptor	Chemical	0.406
Spike Glycoprotein, Coronavirus	Chromatin	Chemical	0.411
Spike Glycoprotein, Coronavirus	Diagnostic Reagents and Test Kits	Chemical	0.412
Spike Glycoprotein, Coronavirus	Glycosylphosphatidylinositol	Chemical	0.414
Spike Glycoprotein, Coronavirus	Lipid	Chemical	0.417
Spike Glycoprotein, Coronavirus	Transcription Factor AP-1	Chemical	0.43
Spike Glycoprotein, Coronavirus	Coagulation Factor III	Chemical	0.433
Spike Glycoprotein, Coronavirus	Autoantigen	Chemical	0.436
Spike Glycoprotein, Coronavirus	Heat Shock Protein 70	Chemical	0.438
Spike Glycoprotein, Coronavirus	Granzyme	Chemical	0.441
Spike Glycoprotein, Coronavirus	Pregnancy Proteins	Chemical	0.449
Spike Glycoprotein, Coronavirus	Unilamellar Liposomes	Chemical	0.466
Spike Glycoprotein, Coronavirus	Isoenzymes	Chemical	0.468
Spike Glycoprotein, Coronavirus	Perforin-1	Chemical	0.474
Spike Glycoprotein, Coronavirus	Helminth Proteins	Chemical	0.474
Spike Glycoprotein, Coronavirus	Endoribonucleases	Chemical	0.479
Spike Glycoprotein, Coronavirus	Interferon Type I	Chemical	0.48
Spike Glycoprotein, Coronavirus	Chaperone	Chemical	0.514
Spike Glycoprotein, Coronavirus	Peptide Elongation Factors	Chemical	0.519
Spike Glycoprotein, Coronavirus	Adhesins, Bacterial	Chemical	0.519
Spike Glycoprotein, Coronavirus	IgG4	Chemical	0.519
Spike Glycoprotein, Coronavirus	Solvents	Chemical	0.523
Spike Glycoprotein, Coronavirus	Transcription Factor RelA	Chemical	0.537
Spike Glycoprotein, Coronavirus	Cytochromes c	Chemical	0.543
Spike Glycoprotein, Coronavirus	Heat Shock Protein	Chemical	0.546
Spike Glycoprotein, Coronavirus	Glutamate-Ammonia Ligase	Chemical	0.559
Spike Glycoprotein, Coronavirus	Carbohydrate	Chemical	0.562
Spike Glycoprotein, Coronavirus	Albumin	Chemical	0.584
Spike Glycoprotein, Coronavirus	Mannans	Chemical	0.587
Spike Glycoprotein, Coronavirus	DNA Binding Protein	Chemical	0.598
Spike Glycoprotein, Coronavirus	Indicators and Reagents	Chemical	0.605
Spike Glycoprotein, Coronavirus	Peroxynitrous Acid	Chemical	0.608
Spike Glycoprotein, Coronavirus	Elements	Chemical	0.62
Spike Glycoprotein, Coronavirus	Bacterial Outer Membrane Proteins	Chemical	0.621
Spike Glycoprotein, Coronavirus	Lipopolysaccharides	Chemical	0.627
Spike Glycoprotein, Coronavirus	Platelet Membrane Glycoproteins	Chemical	0.631
Spike Glycoprotein, Coronavirus	Reverse Transcriptase	Chemical	0.649
Spike Glycoprotein, Coronavirus	GTPase-Activating Protein	Chemical	0.651
Spike Glycoprotein, Coronavirus	Drug Combinations	Chemical	0.664
Spike Glycoprotein, Coronavirus	Snake Venoms	Chemical	0.666
Spike Glycoprotein, Coronavirus	Tritium	Chemical	0.685
Spike Glycoprotein, Coronavirus	Dihydrofolate Reductase	Chemical	0.692
Spike Glycoprotein, Coronavirus	HIV Envelope Protein gp120	Chemical	0.693
Spike Glycoprotein, Coronavirus	Capsid Protein	Chemical	0.725
Spike Glycoprotein, Coronavirus	beta-Cyclodextrins	Chemical	0.739
Spike Glycoprotein, Coronavirus	Amalgam	Chemical	0.762
